"","Accn","tar","tid","qry","qid","eva","sca","bia","evd","scd","bid","Source","Super.Group","Organism_Taxonomic_ID","Organism.Name"
"282","GCA_032690845.1","KAK3125939.1"," -"," PTHR19842.orig.30.pi"," -",9.3e-149,496,2.5,1e-149,495.8,2.5,"NCBI","Streptophyta",191504,"Eleusine coracana subsp. coracana"
"283","GCA_032690845.1","KAK3127946.1"," -"," PTHR19842.orig.30.pi"," -",9.3e-149,496,2.5,1e-149,495.8,2.5,"NCBI","Streptophyta",191504,"Eleusine coracana subsp. coracana"
"284","GCA_009363875.1","KAD4585632.1"," -"," PTHR19842.orig.30.pi"," -",6.3e-30,105.5,8.3,4.5e-29,102.7,8.3,"NCBI","Streptophyta",192012,"Mikania micrantha"
"285","GCA_000441915.1","EPS74255.1"," -"," PTHR19842.orig.30.pi"," -",4.7e-147,489,1.7,1e-148,488.9,1.7,"NCBI","Streptophyta",192259,"Genlisea aurea"
"286","GCA_037126225.1","KAK6935850.1"," -"," PTHR19842.orig.30.pi"," -",1.3e-146,488.6,1.9,4e-147,488.4,1.9,"NCBI","Streptophyta",194707,"Dillenia turbinata"
"287","GCA_027725995.1","KAJ3709359.1"," -"," PTHR19842.orig.30.pi"," -",3.3e-149,496.4,2.8,9e-150,496.2,2.8,"NCBI","Streptophyta",198213,"Rhynchospora tenuis"
"288","GCA_043237855.1","KAL2483101.1"," -"," PTHR19842.orig.30.pi"," -",2.7e-148,494.7,1.6,2e-149,494.5,1.6,"NCBI","Streptophyta",205694,"Forsythia ovata"
"289","GCA_002211085.2","PAN45687.1"," -"," PTHR19842.orig.30.pi"," -",2.9e-148,494.3,2.3,5e-149,494,2.3,"NCBI","Streptophyta",206008,"Panicum hallii"
"290","GCA_001974805.1","OMO63118.1"," -"," PTHR19842.orig.30.pi"," -",1.1e-149,498.3,3,2e-150,498.2,3,"NCBI","Streptophyta",210143,"Corchorus capsularis"
"291","GCA_964270275.1","CAL9059971.1"," -"," PTHR19842.orig.30.pi"," -",9.9e-149,495.4,2.2,1e-149,495.3,2.2,"NCBI","Streptophyta",213591,"Musa banksii"
"292","GCA_964270305.1","CAL9123677.1"," -"," PTHR19842.orig.30.pi"," -",1e-148,495.4,2.2,1e-149,495.3,2.2,"NCBI","Streptophyta",214685,"Musa acuminata var. zebrina"
"293","GCA_023529315.1","KAI3876771.1"," -"," PTHR19842.orig.30.pi"," -",5.3e-148,493.2,0.7,2e-149,493,0.7,"NCBI","Streptophyta",215227,"Papaver bracteatum"
"294","GCA_028386065.3","KAJ4829709.1"," -"," PTHR19842.orig.30.pi"," -",5.9e-88,295.6,0.7,6.6e-88,295.4,0.7,"NCBI","Streptophyta",218843,"Turnera subulata"
"295","GCA_002738505.1","PIA60258.1"," -"," PTHR19842.orig.30.pi"," -",8.8e-150,499.2,2.6,6e-151,499,2.6,"NCBI","Streptophyta",218851,"Aquilegia coerulea"
"296","GCA_964270295.1","CAL9102279.1"," -"," PTHR19842.orig.30.pi"," -",1e-148,495.4,2.2,1e-149,495.3,2.2,"NCBI","Streptophyta",228183,"Musa textilis"
"297","GCA_040955855.1","KAL1221644.1"," -"," PTHR19842.orig.30.pi"," -",4.9e-145,483.5,3,5e-146,483.3,3,"NCBI","Streptophyta",228776,"Cardamine amara subsp. amara"
"298","GCA_020921065.1","KAH7844330.1"," -"," PTHR19842.orig.30.pi"," -",7.1e-147,489.4,1.3,4e-148,489.1,1.3,"NCBI","Streptophyta",229202,"Vaccinium darrowii"
"299","GCA_035582445.1","KAK4770383.1"," -"," PTHR19842.orig.30.pi"," -",1.2e-147,491.9,2.7,4e-148,491.6,2.7,"NCBI","Streptophyta",236973,"Trapa incisa"
"300","GCA_964030465.3","CAL4992048.1"," -"," PTHR19842.orig.30.pi"," -",2.7e-148,496.1,2.1,2e-149,495.9,2.1,"NCBI","Streptophyta",240449,"Urochloa decumbens"
"301","GCA_034509755.1","KAK4338813.1"," -"," PTHR19842.orig.30.pi"," -",5e-145,483.6,0.5,6e-145,483.4,0.5,"NCBI","Streptophyta",243964,"Anisodus tanguticus"
"302","GCA_963978565.1","CAK9322868.1"," -"," PTHR19842.orig.30.pi"," -",1.7e-150,500.6,2,2e-150,500.4,2,"NCBI","Streptophyta",252529,"Citrullus colocynthis"
"303","GCA_015680905.1","KAF9594999.1"," -"," PTHR19842.orig.30.pi"," -",8e-58,196.9,0.5,1.1e-57,196.5,0.5,"NCBI","Streptophyta",261450,"Coptis chinensis"
"304","GCA_003952965.2","KAB1222316.1"," -"," PTHR19842.orig.30.pi"," -",2e-113,379.2,3.1,1.4e-90,304.2,0.2,"NCBI","Streptophyta",262757,"Morella rubra"
"305","GCA_009746105.1","KAE9455935.1"," -"," PTHR19842.orig.30.pi"," -",2.1e-146,487.3,1.2,4e-147,487.1,1.2,"NCBI","Streptophyta",262921,"Rhododendron williamsianum"
"306","GCA_003260385.1","RAL51821.1"," -"," PTHR19842.orig.30.pi"," -",1.1e-144,481.3,0.8,3e-145,481.1,0.8,"NCBI","Streptophyta",267555,"Cuscuta australis"
"307","GCA_028583415.1","KAJ4966091.1"," -"," PTHR19842.orig.30.pi"," -",7.9e-150,499,2.3,5e-151,498.8,2.3,"NCBI","Streptophyta",273540,"Protea cynaroides"
"308","GCA_040286145.1","KAL0316840.1"," -"," PTHR19842.orig.30.pi"," -",2.4e-149,498.5,1.7,9e-150,498.3,1.7,"NCBI","Streptophyta",300843,"Sesamum radiatum"
"309","GCA_034509735.1","KAK4432142.1"," -"," PTHR19842.orig.30.pi"," -",9.3e-150,498.6,1,1e-150,498.3,1,"NCBI","Streptophyta",300844,"Sesamum alatum"
"310","GCA_026074375.1","GKA71572.1"," -"," PTHR19842.orig.30.pi"," -",6.6e-148,498.2,2.3,8e-148,497.9,2.3,"NCBI","Streptophyta",301880,"Tanacetum coccineum"
"311","GCA_031230405.1","WMV19221.1"," -"," PTHR19842.orig.30.pi"," -",1e-64,220,0.3,1.2e-64,219.8,0.3,"NCBI","Streptophyta",315347,"Solanum verrucosum"
"312","GCA_023547065.1","URE45837.1"," -"," PTHR19842.orig.30.pi"," -",1.8e-143,479.3,0.5,4e-144,478.9,0.5,"NCBI","Streptophyta",320322,"Musa troglodytarum"
"313","GCA_026586065.1","KAJ0962389.1"," -"," PTHR19842.orig.30.pi"," -",2e-148,494.3,1.8,6e-149,493.9,1.8,"NCBI","Streptophyta",325984,"Dioscorea zingiberensis"
"314","GCA_003546025.1","RWR82013.1"," -"," PTHR19842.orig.30.pi"," -",1.6e-148,494.4,2,7e-149,494.3,2,"NCBI","Streptophyta",337451,"Cinnamomum micranthum f. kanehirae"
"315","GCA_044505025.1","KAL2923669.1"," -"," PTHR19842.orig.30.pi"," -",1.2e-50,173.4,0.1,1.3e-50,173.3,0.1,"NCBI","Streptophyta",338654,"Bienertia sinuspersici"
"316","GCA_030169165.1","KAJ9560169.1"," -"," PTHR19842.orig.30.pi"," -",2.4e-149,497.5,2.4,7e-150,497.3,2.4,"NCBI","Streptophyta",347529,"Centaurea solstitialis"
"317","GCA_023531295.1","KAI3923156.1"," -"," PTHR19842.orig.30.pi"," -",7.5e-148,493.2,0.7,8e-149,493,0.7,"NCBI","Streptophyta",357465,"Papaver armeniacum"
"318","GCA_023531105.1","KAI3950084.1"," -"," PTHR19842.orig.30.pi"," -",1.9e-137,458.3,0.2,3e-138,458.1,0.2,"NCBI","Streptophyta",357466,"Papaver atlanticum"
"319","GCA_014858505.1","KAF8044021.1"," -"," PTHR19842.orig.30.pi"," -",3.8e-145,484.1,2.4,1e-146,484,2.4,"NCBI","Streptophyta",360336,"Corymbia citriodora subsp. variegata"
"320","GCA_030848705.1","KAK1397516.1"," -"," PTHR19842.orig.30.pi"," -",1.3e-149,499,2.1,5e-150,498.8,2.1,"NCBI","Streptophyta",360622,"Heracleum sosnowskyi"
"321","GCA_014851425.1","KAF7803921.1"," -"," PTHR19842.orig.30.pi"," -",1e-139,466.2,2.7,5e-140,465.7,2.7,"NCBI","Streptophyta",362788,"Senna tora"
"322","GCA_014905375.1","GFP97247.1"," -"," PTHR19842.orig.30.pi"," -",1.4e-132,442.3,1.6,4e-133,440.3,1.6,"NCBI","Streptophyta",374723,"Phtheirospermum japonicum"
"323","GCA_041154625.1","BFG38159.1"," -"," PTHR19842.orig.30.pi"," -",4e-151,503.1,1.8,7e-152,502.9,1.8,"NCBI","Streptophyta",378228,"Prunus speciosa"
"324","GCA_029783415.1","KAJ8528863.1"," -"," PTHR19842.orig.30.pi"," -",4.4e-140,467.2,2.6,8e-141,467.1,2.6,"NCBI","Streptophyta",402998,"Anisodus acutangulus"
"325","GCA_011799765.1","KAF3794022.1"," -"," PTHR19842.orig.30.pi"," -",3.2e-133,444.1,0.7,8e-134,443.8,0.7,"NCBI","Streptophyta",419125,"Nymphaea thermarum"
"326","GCA_904845875.1","CAD6269740.1"," -"," PTHR19842.orig.30.pi"," -",1.7e-148,495.7,1.8,2e-148,495.4,1.8,"NCBI","Streptophyta",422564,"Miscanthus lutarioriparius"
"327","GCA_040182985.1","KAK9986719.1"," -"," PTHR19842.orig.30.pi"," -",5.5e-149,496.4,2.9,5e-150,496.1,2.9,"NCBI","Streptophyta",425828,"Lithocarpus litseifolius"
"328","GCA_002762385.1","PIN16681.1"," -"," PTHR19842.orig.30.pi"," -",3.1e-146,487.1,2.3,6e-147,486.9,2.3,"NCBI","Streptophyta",429701,"Handroanthus impetiginosus"
"329","GCA_026229545.1","KAJ0100080.1"," -"," PTHR19842.orig.30.pi"," -",2e-141,471.5,3.9,4e-142,471.2,3.9,"NCBI","Streptophyta",434234,"Pistacia atlantica"
"330","GCA_026225825.1","KAJ0042810.1"," -"," PTHR19842.orig.30.pi"," -",2e-82,277.6,2.4,2.5e-82,277.3,2.4,"NCBI","Streptophyta",434235,"Pistacia integerrima"
"331","GCA_029228485.1","KAJ6870562.1"," -"," PTHR19842.orig.30.pi"," -",3.8e-150,500.8,2.5,4e-151,500.5,2.5,"NCBI","Streptophyta",444605,"Populus alba x Populus x berolinensis"
"332","GCA_004329165.1","TKY71864.1"," -"," PTHR19842.orig.30.pi"," -",6.8e-122,407.1,0.3,5e-123,407,0.3,"NCBI","Streptophyta",455371,"Spatholobus suberectus"
"333","GCA_013401445.1","KAF5747276.1"," -"," PTHR19842.orig.30.pi"," -",1.9e-150,500.8,1.6,1e-151,500.7,1.6,"NCBI","Streptophyta",458696,"Tripterygium wilfordii"
"334","GCA_039657345.1","KAK9154295.1"," -"," PTHR19842.orig.30.pi"," -",6e-146,486,4.8,6e-147,485.8,4.8,"NCBI","Streptophyta",461633,"Stephania japonica"
"335","GCA_001598015.1","KZV50269.1"," -"," PTHR19842.orig.30.pi"," -",7.6e-148,493,1.7,4e-149,492.9,1.7,"NCBI","Streptophyta",472368,"Dorcoceras hygrometricum"
"336","GCA_018127125.1","KAG5552408.1"," -"," PTHR19842.orig.30.pi"," -",6.3e-146,486.8,1.3,3e-147,486.6,1.3,"NCBI","Streptophyta",479676,"Rhododendron griersonianum"
"337","GCA_026901365.1","KAJ1402183.1"," -"," PTHR19842.orig.30.pi"," -",9.4e-151,502.6,0.4,1e-151,502.4,0.4,"NCBI","Streptophyta",485725,"Sesbania bispinosa"
"338","GCA_964270695.1","CAL9200842.1"," -"," PTHR19842.orig.30.pi"," -",1.1e-148,495.4,2.2,2e-149,495.3,2.2,"NCBI","Streptophyta",491892,"Musa hybrid cultivar"
"339","GCA_034222035.1","KAK4262848.1"," -"," PTHR19842.orig.30.pi"," -",4.7e-149,496.5,3.9,5e-150,496.3,3.9,"NCBI","Streptophyta",499986,"Acacia crassicarpa"
"340","GCA_043165305.1","KAL2340994.1"," -"," PTHR19842.orig.30.pi"," -",1.1e-149,498.6,3.3,3e-150,498.4,3.3,"NCBI","Streptophyta",520843,"Flemingia macrophylla"
"341","GCA_949775105.1","CAI9100051.1"," -"," PTHR19842.orig.30.pi"," -",3e-148,493.8,1.6,3e-149,493.6,1.6,"NCBI","Streptophyta",529605,"Oldenlandia corymbosa var. corymbosa"
"342","GCA_041154535.1","GMP86948.1"," -"," PTHR19842.orig.30.pi"," -",3.2e-149,498.5,3,8e-150,498.2,3,"NCBI","Streptophyta",542762,"Camellia sinensis var. sinensis"
"343","GCA_036689595.1","WVZ50741.1"," -"," PTHR19842.orig.30.pi"," -",7.5e-149,496.4,1.7,1e-150,496.1,1.7,"NCBI","Streptophyta",547442,"Paspalum notatum var. saurae"
"344","GCA_008638375.1","KAA8543877.1"," -"," PTHR19842.orig.30.pi"," -",5.2e-147,489.9,1.7,7e-148,489.7,1.7,"NCBI","Streptophyta",561372,"Nyssa sinensis"
"345","GCA_946122785.1","CAI0438075.1"," -"," PTHR19842.orig.30.pi"," -",2e-150,502.9,3.1,3e-151,502.7,3.1,"NCBI","Streptophyta",586396,"Linum tenue"
"346","GCA_964030455.1","CAL1384975.1"," -"," PTHR19842.orig.30.pi"," -",9.1e-151,502.9,2.9,1e-151,502.7,2.9,"NCBI","Streptophyta",586398,"Linum trigynum"
"347","GCA_902206195.3","VVA98078.1"," -"," PTHR19842.orig.30.pi"," -",3e-145,483.7,2.1,4e-146,483.6,2.1,"NCBI","Streptophyta",586526,"Arabis nemorensis"
"348","GCA_019321725.1","KAI3446454.1"," -"," PTHR19842.orig.30.pi"," -",3.9e-147,490.1,1.7,6e-148,489.9,1.7,"NCBI","Streptophyta",586722,"Paulownia fortunei"
"349","GCA_019512045.2","KAH6794625.1"," -"," PTHR19842.orig.30.pi"," -",8.8e-148,491.8,2.4,1e-148,491.5,2.4,"NCBI","Streptophyta",608512,"Perilla frutescens var. hirtella"
"350","GCA_020796205.1","KAH7512451.1"," -"," PTHR19842.orig.30.pi"," -",2.9e-149,496.7,1.1,4e-150,496.5,1.1,"NCBI","Streptophyta",714518,"Ziziphus jujuba var. spinosa"
"351","GCA_025563575.1","KAI9108420.1"," -"," PTHR19842.orig.30.pi"," -",5e-149,496.9,4.1,6e-149,496.6,4.1,"NCBI","Streptophyta",880440,"Acacia pycnantha"
"352","GCA_001633215.2","OEL18535.1"," -"," PTHR19842.orig.30.pi"," -",1.7e-148,494.3,2.3,1e-149,494,2.3,"NCBI","Streptophyta",888268,"Dichanthelium oligosanthes"
"353","GCA_029204005.1","KAJ6425830.1"," -"," PTHR19842.orig.30.pi"," -",1.3e-150,501.7,2.7,6e-151,501.4,2.7,"NCBI","Streptophyta",889485,"Salix udensis"
"354","GCA_001605985.2","PKU83139.1"," -"," PTHR19842.orig.30.pi"," -",1.3e-145,485,2,4e-146,484.9,2,"NCBI","Streptophyta",906689,"Dendrobium catenatum"
"355","GCA_028095005.1","KAJ4757001.1"," -"," PTHR19842.orig.30.pi"," -",7.4e-149,497.3,1.1,6e-150,497,1.1,"NCBI","Streptophyta",906938,"Rhynchospora pubera"
"356","GCA_008009225.1","TXG70468.1"," -"," PTHR19842.orig.30.pi"," -",2.2e-146,487.5,3.8,7e-147,487.2,3.8,"NCBI","Streptophyta",1000413,"Acer yangbiense"
"357","GCA_015342445.1","KAF8673188.1"," -"," PTHR19842.orig.30.pi"," -",9.9e-149,496.3,2,2e-149,496,2,"NCBI","Streptophyta",1010633,"Digitaria exilis"
"358","GCA_024733475.1","KAI6696736.1"," -"," PTHR19842.orig.30.pi"," -",1.6e-125,419.4,1.5,2e-125,419.1,1.5,"NCBI","Streptophyta",1042139,"Syzygium grande"
"359","GCA_002786265.1","PKA61913.1"," -"," PTHR19842.orig.30.pi"," -",1.8e-147,490.6,4.3,2e-148,490.4,4.3,"NCBI","Streptophyta",1088818,"Apostasia shenzhenica"
"360","GCA_004115005.2","KAG7017580.1"," -"," PTHR19842.orig.30.pi"," -",2.8e-150,500.2,1.8,4e-151,500,1.8,"NCBI","Streptophyta",1094858,"Cucurbita argyrosperma subsp. argyrosperma"
"361","GCA_005549215.1","KAA0043702.1"," -"," PTHR19842.orig.30.pi"," -",2.2e-150,501,1.7,4e-151,500.9,1.7,"NCBI","Streptophyta",1194695,"Cucumis melo var. makuwa"
"362","GCA_019202795.1","KAG7577691.1"," -"," PTHR19842.orig.30.pi"," -",9e-146,486.6,3.2,1e-145,486.4,3.2,"NCBI","Streptophyta",1240361,"Arabidopsis thaliana x Arabidopsis arenosa"
"363","GCA_029030645.1","KAJ6304098.1"," -"," PTHR19842.orig.30.pi"," -",1.4e-150,501.7,2.7,7e-151,501.4,2.7,"NCBI","Streptophyta",1278906,"Salix suchowensis"
"364","GCA_033070095.1","KAK3034080.1"," -"," PTHR19842.orig.30.pi"," -",1.1e-148,495.7,1.3,4e-149,495.5,1.3,"NCBI","Streptophyta",1293975,"Escallonia herrerae"
"365","GCA_015731905.1","KAF9664710.1"," -"," PTHR19842.orig.30.pi"," -",1.7e-150,501,2.6,1e-151,500.8,2.6,"NCBI","Streptophyta",1413687,"Salix dunnii"
"366","GCA_037833805.1","BFI21517.1"," -"," PTHR19842.orig.30.pi"," -",2.6e-142,473.6,1.1,9e-143,473.5,1.1,"NCBI","Streptophyta",1480154,"Marchantia polymorpha subsp. ruderalis"
"367","GCA_037833965.1","BFI41888.1"," -"," PTHR19842.orig.30.pi"," -",2.6e-142,473.6,1.1,9e-143,473.5,1.1,"NCBI","Streptophyta",1480154,"Marchantia polymorpha subsp. ruderalis"
"368","GCA_039105155.1","BFI21517.1"," -"," PTHR19842.orig.30.pi"," -",2.6e-142,473.6,1.1,9e-143,473.5,1.1,"NCBI","Streptophyta",1480154,"Marchantia polymorpha subsp. ruderalis"
"369","GCA_003061485.1","PUZ37594.1"," -"," PTHR19842.orig.30.pi"," -",2.8e-148,494.3,2.3,4e-149,494,2.3,"NCBI","Streptophyta",1504633,"Panicum hallii var. hallii"
"370","GCA_003024255.1","PSS21154.1"," -"," PTHR19842.orig.30.pi"," -",6.7e-147,489.4,0.7,9e-148,489.2,0.7,"NCBI","Streptophyta",1590841,"Actinidia chinensis var. chinensis"
"371","GCA_902728155.2","CAA7051343.1"," -"," PTHR19842.orig.30.pi"," -",4.9e-145,483.8,3.3,5e-146,483.7,3.3,"NCBI","Streptophyta",1685480,"Microthlaspi erraticum"
"372","GCA_017639395.1","KAG5386829.1"," -"," PTHR19842.orig.30.pi"," -",2e-110,369.9,0.2,4e-111,369.6,0.2,"NCBI","Streptophyta",1813537,"Brassica rapa subsp. trilocularis"
"373","GCA_025200525.1","KAI7996806.1"," -"," PTHR19842.orig.30.pi"," -",3.8e-149,497.5,2.8,4e-150,497.2,2.8,"NCBI","Streptophyta",1840588,"Camellia lanceoleosa"
"374","GCA_029891385.1","KAJ8762667.1"," -"," PTHR19842.orig.30.pi"," -",1.3e-149,498.1,2.8,4e-150,498,2.8,"NCBI","Streptophyta",1862640,"Erythroxylum novogranatense"
"375","GCA_027943385.1","GJP46043.1"," -"," PTHR19842.orig.30.pi"," -",3.7e-141,470.3,0.8,4e-142,470.1,0.8,"NCBI","Streptophyta",2019903,"Closterium sp. NIES-68"
"376","GCA_027562975.1","KAJ1704494.1"," -"," PTHR19842.orig.30.pi"," -",3.5e-149,496.4,3.5,2e-150,496.2,3.5,"NCBI","Streptophyta",2022672,"Rhynchospora breviuscula"
"377","GCA_002966975.2","PQP97197.1"," -"," PTHR19842.orig.30.pi"," -",8e-135,450,1.3,8e-136,449.9,1.3,"NCBI","Streptophyta",2094558,"Prunus yedoensis var. nudiflora"
"378","GCA_009078335.1","KAB5519483.1"," -"," PTHR19842.orig.30.pi"," -",8.2e-149,495.5,2.2,9e-150,495.3,2.2,"NCBI","Streptophyta",2182728,"Salix brachista"
"379","GCA_039513925.1","KAK8942406.1"," -"," PTHR19842.orig.30.pi"," -",1e-145,485,1.9,1e-146,484.9,1.9,"NCBI","Streptophyta",2320716,"Platanthera zijinensis"
"380","GCA_039583875.1","KAK8961984.1"," -"," PTHR19842.orig.30.pi"," -",2.8e-144,480.2,1.9,1e-145,480.1,1.9,"NCBI","Streptophyta",2320717,"Platanthera guangdongensis"
"381","GCA_008932095.1","KAB2608189.1"," -"," PTHR19842.orig.30.pi"," -",1.1e-149,499,1.8,3e-150,498.7,1.8,"NCBI","Streptophyta",2448454,"Pyrus ussuriensis x Pyrus communis"
"382","GCA_029228605.1","KAJ6778709.1"," -"," PTHR19842.orig.30.pi"," -",1.4e-150,501.7,2.7,6e-151,501.4,2.7,"NCBI","Streptophyta",2511006,"Salix koriyanagi"
"383","GCA_007844105.2","KAF3442583.1"," -"," PTHR19842.orig.30.pi"," -",1.2e-146,488.3,1.8,5e-147,488,1.8,"NCBI","Streptophyta",2594499,"Rhamnella rubrinervis"
"384","GCA_040286105.1","KAL0428569.1"," -"," PTHR19842.orig.30.pi"," -",1.5e-149,498.5,1.7,8e-150,498.3,1.7,"NCBI","Streptophyta",2727402,"Sesamum latifolium"
"385","GCA_040285715.1","KAL0337980.1"," -"," PTHR19842.orig.30.pi"," -",1e-149,498.5,1.7,2e-150,498.3,1.7,"NCBI","Streptophyta",2727403,"Sesamum calycinum"
"386","GCA_034509725.1","KAK4392440.1"," -"," PTHR19842.orig.30.pi"," -",1.1e-115,386.8,0.2,8e-116,386,0.2,"NCBI","Streptophyta",2727404,"Sesamum angolense"
"387","GCA_040285695.1","KAL0334283.1"," -"," PTHR19842.orig.30.pi"," -",3.9e-115,385,0.8,2e-114,382.7,0.8,"NCBI","Streptophyta",2727405,"Sesamum angustifolium"
"388","GCA_022343405.2","MCO5583302.1"," -"," PTHR19842.orig.30.pi"," -",3.9e-134,448.5,1.9,9e-135,448.2,1.9,"NCBI","Streptophyta",2759587,"Adiantum nelumboides"
"389","GCA_027943415.1","GJP68731.1"," -"," PTHR19842.orig.30.pi"," -",3.8e-141,470.3,0.8,6e-142,470.1,0.8,"NCBI","Streptophyta",2790670,"Closterium sp. NIES-67"
"390","GCA_027943415.1","GJP81931.1"," -"," PTHR19842.orig.30.pi"," -",3.8e-141,470.3,0.8,6e-142,470.1,0.8,"NCBI","Streptophyta",2790670,"Closterium sp. NIES-67"
"391","GCA_039657385.1","KAK9181370.1"," -"," PTHR19842.orig.30.pi"," -",5.9e-147,489.4,3.1,9e-148,489.2,3.1,"NCBI","Streptophyta",2935761,"Citrus x changshan-huyou"
"392","GCA_039657395.1","KAK9178387.1"," -"," PTHR19842.orig.30.pi"," -",5.9e-147,489.4,3.1,9e-148,489.2,3.1,"NCBI","Streptophyta",2935761,"Citrus x changshan-huyou"
"393","GCA_947471745.1","CAI5491183.1"," -"," PTHR19842.orig.30.pi"," -",1.9e-125,419.5,1.1,1e-126,419.4,1.1,"NCBI","Streptophyta",2996811,"Closterium sp. Naga37s-1"
"394","GCA_947470075.1","CAI5475164.1"," -"," PTHR19842.orig.30.pi"," -",8.5e-142,472.4,1.1,1e-141,472.1,1.1,"NCBI","Streptophyta",2996821,"Closterium sp. Yama58-4"
"395","GCA_948144035.1","CAI5986373.1"," -"," PTHR19842.orig.30.pi"," -",1.8e-99,333.6,2.3,5.6e-99,332,2.3,"NCBI","Streptophyta",3014308,"Closterium sp. NIES-64"
"396","GCA_948144175.1","CAI5951838.1"," -"," PTHR19842.orig.30.pi"," -",8.8e-123,410.4,0.4,2e-112,376.4,0.1,"NCBI","Streptophyta",3014309,"Closterium sp. NIES-65"
"397","GCA_949281275.1","CAI7886202.1"," -"," PTHR19842.orig.30.pi"," -",8.4e-141,470.8,1.2,1e-140,470.6,1.2,"NCBI","Streptophyta",3014310,"Closterium sp. NIES-53"
"398","GCA_949281255.1","CAI7903244.1"," -"," PTHR19842.orig.30.pi"," -",1.2e-139,467.1,0.9,3e-140,466.2,0.9,"NCBI","Streptophyta",3014311,"Closterium sp. NIES-54"
"399","GCA_039602395.1","KAK9053815.1"," -"," PTHR19842.orig.30.pi"," -",6.5e-148,492.7,3.1,8e-149,492.5,3.1,"NCBI","Streptophyta",3103831,"Deinandra increscens subsp. villosa"
