tar,tid,qry,qid,eva,sca,bia,evd,scd,bid
KAK1441796.1,-,PTHR19842.orig.30.pi,-,0.01,12.4,0.0,0.018,11.6,0.0
KAK1444838.1,-,PTHR19842.orig.30.pi,-,0.014,11.9,0.0,0.02,11.4,0.0
KAK1442095.1,-,PTHR19842.orig.30.pi,-,0.016,11.7,0.0,0.022,11.3,0.0
WKS79086.1,-,PTHR19842.orig.30.pi,-,1.3e-43,146.9,0.9,1.2e-20,71.4,0.3
WKS76308.1,-,PTHR19842.orig.30.pi,-,2.2e-43,146.2,5.3,1e-19,68.4,0.1
WKS79395.1,-,PTHR19842.orig.30.pi,-,1.8e-42,143.2,0.6,1.1e-17,61.7,0.0
WKS77284.1,-,PTHR19842.orig.30.pi,-,1.2e-35,120.7,3.5,1.1e-17,61.8,6.1
WKS76589.1,-,PTHR19842.orig.30.pi,-,1.6e-35,120.3,1.3,1.5e-13,48.2,0.1
WKS76483.1,-,PTHR19842.orig.30.pi,-,1.2e-32,110.9,9.5,1e-12,45.4,0.4
WKS79334.1,-,PTHR19842.orig.30.pi,-,1.2e-27,94.5,7.8,1.9e-14,51.1,0.4
WKS77768.1,-,PTHR19842.orig.30.pi,-,6.1e-27,92.1,6.8,3.6e-21,73.2,2.1
WKS79716.1,-,PTHR19842.orig.30.pi,-,2e-25,87.1,0.4,4.8e-22,76.1,0.3
WKS76080.1,-,PTHR19842.orig.30.pi,-,5.7e-25,85.7,1.6,6.8e-20,69.0,2.4
WKS77427.1,-,PTHR19842.orig.30.pi,-,6e-25,85.6,0.5,6.8e-24,82.1,0.5
WKS79194.1,-,PTHR19842.orig.30.pi,-,2.6e-24,83.5,4.3,7.6e-10,36.0,0.2
WKS76278.1,-,PTHR19842.orig.30.pi,-,4.5e-23,79.4,6.7,2.2e-13,47.6,4.6
WKS78577.1,-,PTHR19842.orig.30.pi,-,2.3e-22,77.1,1.1,6.4e-12,42.8,0.0
WKS76851.1,-,PTHR19842.orig.30.pi,-,2.8e-22,76.8,6.2,4.6e-08,30.1,0.0
WKS77289.1,-,PTHR19842.orig.30.pi,-,6.8e-22,75.6,6.9,1.7e-15,54.5,2.7
WKS79567.1,-,PTHR19842.orig.30.pi,-,2.6e-21,73.6,0.0,1e-07,29.0,1.5
WKS79104.1,-,PTHR19842.orig.30.pi,-,9.2e-20,68.5,0.0,1.9e-07,28.1,0.1
WKS79658.1,-,PTHR19842.orig.30.pi,-,1.4e-19,68.0,0.3,2e-19,67.4,0.3
WKS78735.1,-,PTHR19842.orig.30.pi,-,1.6e-19,67.8,6.3,6.6e-18,62.5,3.4
WKS76093.1,-,PTHR19842.orig.30.pi,-,5.4e-19,66.0,4.4,5.1e-18,62.8,4.4
WKS77510.1,-,PTHR19842.orig.30.pi,-,5.9e-19,65.9,8.6,4e-18,63.2,7.8
WKS77728.1,-,PTHR19842.orig.30.pi,-,1.2e-18,64.9,7.0,3.2e-15,53.6,0.9
WKS76123.1,-,PTHR19842.orig.30.pi,-,1.5e-18,64.5,7.2,2.1e-14,50.9,0.8
WKS79234.1,-,PTHR19842.orig.30.pi,-,1.8e-18,64.3,0.0,1.5e-10,38.3,0.0
WKS78475.1,-,PTHR19842.orig.30.pi,-,2.4e-17,60.6,0.0,4.3e-14,49.9,0.0
WKS76162.1,-,PTHR19842.orig.30.pi,-,1.8e-16,57.7,0.1,4.7e-12,43.2,3.1
WKS77276.1,-,PTHR19842.orig.30.pi,-,1e-15,55.3,1.9,1.5e-14,51.4,0.2
WKS78572.1,-,PTHR19842.orig.30.pi,-,1.1e-15,55.1,0.7,2.3e-06,24.5,0.0
WKS76192.1,-,PTHR19842.orig.30.pi,-,8.9e-15,52.2,0.3,5.9e-11,39.6,0.3
WKS77466.1,-,PTHR19842.orig.30.pi,-,9.2e-15,52.1,1.6,2.7e-12,44.0,1.5
WKS77722.1,-,PTHR19842.orig.30.pi,-,2.6e-14,50.7,0.6,1.9e-11,41.2,0.7
WKS79670.1,-,PTHR19842.orig.30.pi,-,4.3e-14,49.9,0.7,2.5e-12,44.1,0.6
WKS77403.1,-,PTHR19842.orig.30.pi,-,1.9e-13,47.8,6.6,1.1e-11,41.9,3.1
WKS79758.1,-,PTHR19842.orig.30.pi,-,3.8e-13,46.8,1.1,7.1e-06,22.9,0.0
WKS76054.1,-,PTHR19842.orig.30.pi,-,5.6e-13,46.3,3.7,1.7e-11,41.4,3.7
WKS78731.1,-,PTHR19842.orig.30.pi,-,6.4e-12,42.8,1.2,3.1e-11,40.5,1.2
WKS79367.1,-,PTHR19842.orig.30.pi,-,1.4e-11,41.7,0.1,4.4e-05,20.3,0.0
WKS76942.1,-,PTHR19842.orig.30.pi,-,1.6e-11,41.5,0.1,5.3e-09,33.2,0.0
WKS79674.1,-,PTHR19842.orig.30.pi,-,2.2e-11,41.0,9.9,1.9e-08,31.3,0.1
WKS76586.1,-,PTHR19842.orig.30.pi,-,2.3e-11,41.0,0.1,3e-09,34.0,0.1
WKS79132.1,-,PTHR19842.orig.30.pi,-,3.1e-11,40.5,1.0,0.00048,16.9,0.0
WKS77304.1,-,PTHR19842.orig.30.pi,-,8.7e-11,39.1,0.0,1.8e-10,38.0,0.0
WKS76666.1,-,PTHR19842.orig.30.pi,-,2.7e-10,37.5,0.1,8.3e-09,32.5,0.1
WKS77909.1,-,PTHR19842.orig.30.pi,-,4.2e-10,36.8,1.9,0.0015,15.2,0.0
WKS77987.1,-,PTHR19842.orig.30.pi,-,9.9e-10,35.6,0.1,1.6e-08,31.6,0.1
WKS79101.1,-,PTHR19842.orig.30.pi,-,1.6e-09,34.9,0.0,7.7e-09,32.7,0.0
WKS78451.1,-,PTHR19842.orig.30.pi,-,9.8e-09,32.3,1.3,9.9e-05,19.2,0.2
WKS79727.1,-,PTHR19842.orig.30.pi,-,1.7e-08,31.5,0.2,1.5e-07,28.4,0.2
WKS78076.1,-,PTHR19842.orig.30.pi,-,2.4e-08,31.0,0.3,4.7e-08,30.1,0.3
WKS79437.1,-,PTHR19842.orig.30.pi,-,2.9e-08,30.8,1.7,0.00053,16.8,0.7
WKS77055.1,-,PTHR19842.orig.30.pi,-,3.7e-08,30.4,4.2,8.3e-08,29.3,3.7
WKS76368.1,-,PTHR19842.orig.30.pi,-,4.9e-08,30.0,0.2,0.00083,16.1,0.1
WKS78619.1,-,PTHR19842.orig.30.pi,-,6.5e-08,29.6,1.2,1.6e-07,28.4,1.2
WKS78962.1,-,PTHR19842.orig.30.pi,-,2e-07,28.0,0.0,3.9e-07,27.1,0.0
WKS76971.1,-,PTHR19842.orig.30.pi,-,2.9e-07,27.5,2.8,7.6e-06,22.8,2.3
WKS76105.1,-,PTHR19842.orig.30.pi,-,2.7e-06,24.3,0.0,0.00022,18.0,0.0
WKS78602.1,-,PTHR19842.orig.30.pi,-,3.2e-06,24.1,2.0,0.002,14.9,1.5
WKS78695.1,-,PTHR19842.orig.30.pi,-,3.3e-06,24.0,1.2,1.5e-05,21.9,1.2
WKS77484.1,-,PTHR19842.orig.30.pi,-,5.2e-06,23.4,0.0,0.0001,19.1,0.0
WKS76207.1,-,PTHR19842.orig.30.pi,-,9.9e-05,19.2,0.1,0.00021,18.0,0.1
WKS79449.1,-,PTHR19842.orig.30.pi,-,0.00025,17.9,0.0,0.0023,14.6,0.0
WKS76305.1,-,PTHR19842.orig.30.pi,-,0.0005,16.8,0.0,0.018,11.8,0.0
WKS76232.1,-,PTHR19842.orig.30.pi,-,0.00061,16.6,9.7,0.93,6.1,0.0
WKS77130.1,-,PTHR19842.orig.30.pi,-,0.00067,16.4,0.6,0.006,13.3,0.6
WKS76659.1,-,PTHR19842.orig.30.pi,-,0.0028,14.4,0.0,0.0073,13.0,0.0
WKS77620.1,-,PTHR19842.orig.30.pi,-,0.0074,13.0,0.0,0.03,11.0,0.0
WRK33573.1,-,PTHR19842.orig.30.pi,-,1.3e-43,146.9,0.9,1.2e-20,71.4,0.3
WRK30800.1,-,PTHR19842.orig.30.pi,-,2.5e-43,146.0,6.1,9.9e-20,68.4,0.1
WRK33894.1,-,PTHR19842.orig.30.pi,-,1.8e-42,143.2,0.6,1.1e-17,61.7,0.0
WRK32047.1,-,PTHR19842.orig.30.pi,-,1.2e-35,120.7,3.5,1.1e-17,61.8,6.1
WRK31082.1,-,PTHR19842.orig.30.pi,-,1.6e-35,120.3,1.3,1.5e-13,48.2,0.1
WRK30976.1,-,PTHR19842.orig.30.pi,-,1.2e-32,110.9,9.5,1e-12,45.4,0.4
WRK33833.1,-,PTHR19842.orig.30.pi,-,1.2e-27,94.5,7.8,1.9e-14,51.1,0.4
WRK32259.1,-,PTHR19842.orig.30.pi,-,6.2e-27,92.1,6.8,3.6e-21,73.2,2.1
WRK34216.1,-,PTHR19842.orig.30.pi,-,2e-25,87.1,0.4,4.8e-22,76.1,0.3
WRK30572.1,-,PTHR19842.orig.30.pi,-,5.7e-25,85.7,1.6,6.9e-20,69.0,2.4
WRK31901.1,-,PTHR19842.orig.30.pi,-,6.1e-25,85.6,0.5,6.8e-24,82.1,0.5
WRK33684.1,-,PTHR19842.orig.30.pi,-,2.6e-24,83.5,4.3,7.6e-10,36.0,0.2
WRK30770.1,-,PTHR19842.orig.30.pi,-,4.5e-23,79.4,6.7,2.2e-13,47.6,4.6
WRK33069.1,-,PTHR19842.orig.30.pi,-,2.3e-22,77.1,1.1,6.4e-12,42.8,0.0
WRK31343.1,-,PTHR19842.orig.30.pi,-,2.8e-22,76.8,6.2,4.6e-08,30.1,0.0
WRK32042.1,-,PTHR19842.orig.30.pi,-,6.8e-22,75.6,6.9,1.7e-15,54.5,2.7
WRK34069.1,-,PTHR19842.orig.30.pi,-,2.6e-21,73.6,0.0,1e-07,29.0,1.5
WRK33593.1,-,PTHR19842.orig.30.pi,-,9.3e-20,68.5,0.0,1.9e-07,28.1,0.1
WRK34160.1,-,PTHR19842.orig.30.pi,-,1.4e-19,68.0,0.3,2e-19,67.4,0.3
WRK33222.1,-,PTHR19842.orig.30.pi,-,1.6e-19,67.8,6.3,6.6e-18,62.5,3.4
WRK30585.1,-,PTHR19842.orig.30.pi,-,5.4e-19,66.0,4.4,5.1e-18,62.8,4.4
WRK31816.1,-,PTHR19842.orig.30.pi,-,5.9e-19,65.9,8.6,4e-18,63.2,7.8
WRK32218.1,-,PTHR19842.orig.30.pi,-,1.2e-18,64.9,7.0,3.2e-15,53.6,0.9
WRK33725.1,-,PTHR19842.orig.30.pi,-,1.5e-18,64.6,0.0,1.4e-10,38.4,0.0
WRK30615.1,-,PTHR19842.orig.30.pi,-,1.5e-18,64.5,7.2,2.1e-14,50.9,0.8
WRK32966.1,-,PTHR19842.orig.30.pi,-,2.4e-17,60.6,0.0,4.3e-14,49.9,0.0
WRK30654.1,-,PTHR19842.orig.30.pi,-,1.8e-16,57.7,0.1,4.7e-12,43.2,3.1
WRK32055.1,-,PTHR19842.orig.30.pi,-,1e-15,55.3,2.0,1.8e-14,51.2,0.3
WRK33064.1,-,PTHR19842.orig.30.pi,-,1.1e-15,55.1,0.7,2.3e-06,24.5,0.0
WRK30685.1,-,PTHR19842.orig.30.pi,-,9e-15,52.2,0.3,5.9e-11,39.6,0.3
WRK31861.1,-,PTHR19842.orig.30.pi,-,9.2e-15,52.1,1.6,2.7e-12,44.0,1.5
WRK32212.1,-,PTHR19842.orig.30.pi,-,2.6e-14,50.7,0.6,1.9e-11,41.2,0.7
WRK34171.1,-,PTHR19842.orig.30.pi,-,4.3e-14,49.9,0.7,2.5e-12,44.1,0.6
WRK31927.1,-,PTHR19842.orig.30.pi,-,1.9e-13,47.8,6.6,1.2e-11,41.9,3.1
WRK34258.1,-,PTHR19842.orig.30.pi,-,3.8e-13,46.8,1.1,7.1e-06,22.9,0.0
WRK30546.1,-,PTHR19842.orig.30.pi,-,5.6e-13,46.3,3.7,1.7e-11,41.4,3.7
WRK33218.1,-,PTHR19842.orig.30.pi,-,6.4e-12,42.8,1.2,3.1e-11,40.5,1.2
WRK33865.1,-,PTHR19842.orig.30.pi,-,1.4e-11,41.6,0.1,4.4e-05,20.3,0.0
WRK31434.1,-,PTHR19842.orig.30.pi,-,1.6e-11,41.5,0.1,5.3e-09,33.2,0.0
WRK34175.1,-,PTHR19842.orig.30.pi,-,2.2e-11,41.0,9.9,1.9e-08,31.3,0.1
WRK31080.1,-,PTHR19842.orig.30.pi,-,2.3e-11,41.0,0.1,3e-09,34.0,0.1
WRK33621.1,-,PTHR19842.orig.30.pi,-,3.1e-11,40.5,1.0,0.00048,16.9,0.0
WRK32025.1,-,PTHR19842.orig.30.pi,-,1.1e-10,38.7,0.0,2.2e-10,37.7,0.0
WRK31160.1,-,PTHR19842.orig.30.pi,-,2.7e-10,37.5,0.1,8.3e-09,32.5,0.1
WRK32400.1,-,PTHR19842.orig.30.pi,-,4e-10,36.9,1.7,0.0016,15.2,0.0
WRK32478.1,-,PTHR19842.orig.30.pi,-,9.9e-10,35.6,0.1,1.6e-08,31.6,0.1
WRK33590.1,-,PTHR19842.orig.30.pi,-,1.6e-09,34.9,0.0,7.9e-09,32.6,0.0
WRK32942.1,-,PTHR19842.orig.30.pi,-,9.9e-09,32.3,1.3,9.9e-05,19.2,0.2
WRK34227.1,-,PTHR19842.orig.30.pi,-,1.7e-08,31.5,0.2,1.5e-07,28.4,0.2
WRK32568.1,-,PTHR19842.orig.30.pi,-,2.4e-08,31.0,0.3,4.7e-08,30.1,0.3
WRK33938.1,-,PTHR19842.orig.30.pi,-,2.9e-08,30.8,1.7,0.00053,16.8,0.7
WRK31547.1,-,PTHR19842.orig.30.pi,-,3.7e-08,30.4,4.2,8.3e-08,29.3,3.7
WRK30861.1,-,PTHR19842.orig.30.pi,-,4.9e-08,30.0,0.2,0.00084,16.1,0.1
WRK33111.1,-,PTHR19842.orig.30.pi,-,1.1e-07,28.9,1.5,2.5e-07,27.7,1.5
WRK33447.1,-,PTHR19842.orig.30.pi,-,2.2e-07,27.9,0.0,4.2e-07,27.0,0.0
WRK31462.1,-,PTHR19842.orig.30.pi,-,2.9e-07,27.5,2.8,7.6e-06,22.8,2.3
WRK33182.1,-,PTHR19842.orig.30.pi,-,2.6e-06,24.3,1.1,1.1e-05,22.2,1.1
WRK30597.1,-,PTHR19842.orig.30.pi,-,2.7e-06,24.3,0.0,0.00022,18.0,0.0
WRK33093.1,-,PTHR19842.orig.30.pi,-,3.2e-06,24.1,2.0,0.002,14.9,1.5
WRK31843.1,-,PTHR19842.orig.30.pi,-,5.2e-06,23.4,0.0,0.0001,19.1,0.0
WRK31154.1,-,PTHR19842.orig.30.pi,-,9.9e-05,19.2,0.0,0.00024,17.9,0.0
WRK30699.1,-,PTHR19842.orig.30.pi,-,9.9e-05,19.2,0.1,0.00022,18.0,0.1
WRK33951.1,-,PTHR19842.orig.30.pi,-,0.00025,17.9,0.0,0.0024,14.6,0.0
WRK30797.1,-,PTHR19842.orig.30.pi,-,0.0005,16.8,0.0,0.018,11.8,0.0
WRK30724.1,-,PTHR19842.orig.30.pi,-,0.00061,16.6,9.7,0.94,6.1,0.0
WRK31621.1,-,PTHR19842.orig.30.pi,-,0.00067,16.4,0.6,0.0061,13.3,0.6
WRK31705.1,-,PTHR19842.orig.30.pi,-,0.0074,13.0,0.0,0.03,11.0,0.0
KAK6591219.1,-,PTHR19842.orig.30.pi,-,5.2e-44,148.2,0.1,3.2e-19,66.7,0.0
KAK6589495.1,-,PTHR19842.orig.30.pi,-,6.6e-43,144.5,3.6,3.4e-19,66.6,0.3
KAK6588467.1,-,PTHR19842.orig.30.pi,-,1.2e-41,140.4,4.5,9.6e-18,61.8,0.1
KAK6588250.1,-,PTHR19842.orig.30.pi,-,2.9e-36,122.7,4.2,2.2e-23,80.4,1.5
KAK6590927.1,-,PTHR19842.orig.30.pi,-,3.2e-29,99.6,5.2,2.4e-12,44.1,0.3
KAK6590948.1,-,PTHR19842.orig.30.pi,-,6.5e-29,98.5,1.9,7.3e-11,39.2,2.3
KAK6589732.1,-,PTHR19842.orig.30.pi,-,5.1e-26,89.0,6.5,3.5e-14,50.2,0.2
KAK6587858.1,-,PTHR19842.orig.30.pi,-,7.2e-26,88.5,2.7,9.3e-16,55.3,0.2
KAK6589607.1,-,PTHR19842.orig.30.pi,-,1.3e-25,87.8,5.2,5e-25,85.8,3.1
KAK6590743.1,-,PTHR19842.orig.30.pi,-,1.9e-25,87.1,0.1,1.2e-16,58.2,0.1
KAK6589449.1,-,PTHR19842.orig.30.pi,-,1.1e-24,84.6,1.1,2.5e-13,47.3,0.0
KAK6590033.1,-,PTHR19842.orig.30.pi,-,1.7e-23,80.8,1.4,2.3e-17,60.6,0.2
KAK6588254.1,-,PTHR19842.orig.30.pi,-,3e-23,79.9,7.3,3.7e-16,56.6,7.3
KAK6588620.1,-,PTHR19842.orig.30.pi,-,8.9e-23,78.4,0.0,3e-14,50.3,0.0
KAK6587600.1,-,PTHR19842.orig.30.pi,-,2.1e-22,77.2,6.6,7e-14,49.2,0.9
KAK6589871.1,-,PTHR19842.orig.30.pi,-,2.2e-22,77.1,3.5,1.1e-11,42.0,0.0
KAK6587877.1,-,PTHR19842.orig.30.pi,-,3e-22,76.7,3.2,4.1e-12,43.3,0.8
KAK6589755.1,-,PTHR19842.orig.30.pi,-,1.7e-21,74.2,7.2,8.3e-08,29.2,0.7
KAK6589391.1,-,PTHR19842.orig.30.pi,-,8.3e-21,71.9,0.0,1.3e-13,48.3,0.1
KAK6589077.1,-,PTHR19842.orig.30.pi,-,4.2e-20,69.6,0.0,2.2e-11,41.0,0.0
KAK6587547.1,-,PTHR19842.orig.30.pi,-,1.4e-18,64.6,4.4,2e-12,44.4,1.0
KAK6587756.1,-,PTHR19842.orig.30.pi,-,3.9e-18,63.1,5.1,2.7e-07,27.5,0.1
KAK6587887.1,-,PTHR19842.orig.30.pi,-,6.7e-18,62.4,0.0,3.7e-10,36.9,0.0
KAK6590610.1,-,PTHR19842.orig.30.pi,-,1.5e-17,61.3,0.0,4e-11,40.1,0.0
KAK6589916.1,-,PTHR19842.orig.30.pi,-,2.3e-17,60.6,4.3,1.8e-09,34.6,0.5
KAK6588267.1,-,PTHR19842.orig.30.pi,-,2.9e-17,60.3,5.3,4.2e-13,46.6,6.4
KAK6590601.1,-,PTHR19842.orig.30.pi,-,4.1e-17,59.8,0.2,8.6e-17,58.7,0.2
KAK6587657.1,-,PTHR19842.orig.30.pi,-,1.2e-16,58.2,4.4,2.8e-12,43.9,0.3
KAK6589413.1,-,PTHR19842.orig.30.pi,-,1.3e-16,58.2,9.0,2.2e-09,34.4,0.1
KAK6590580.1,-,PTHR19842.orig.30.pi,-,2.6e-15,53.8,9.7,2.6e-08,30.9,0.1
KAK6589957.1,-,PTHR19842.orig.30.pi,-,6.4e-15,52.6,6.8,3e-12,43.8,6.3
KAK6587550.1,-,PTHR19842.orig.30.pi,-,1.3e-14,51.6,0.1,6.8e-13,45.9,0.1
KAK6588914.1,-,PTHR19842.orig.30.pi,-,2.5e-14,50.6,4.3,3.2e-08,30.5,0.3
KAK6589799.1,-,PTHR19842.orig.30.pi,-,2.7e-14,50.5,3.6,3.7e-10,36.9,0.9
KAK6589373.1,-,PTHR19842.orig.30.pi,-,9.6e-14,48.7,0.3,1.8e-12,44.5,0.2
KAK6590582.1,-,PTHR19842.orig.30.pi,-,4.2e-13,46.6,7.7,1.7e-12,44.6,7.6
KAK6588941.1,-,PTHR19842.orig.30.pi,-,5e-12,43.1,3.6,5e-12,43.1,3.6
KAK6591183.1,-,PTHR19842.orig.30.pi,-,7e-12,42.6,0.0,2.9e-06,24.1,0.1
KAK6589583.1,-,PTHR19842.orig.30.pi,-,1.7e-11,41.3,0.1,0.00063,16.4,0.0
KAK6588962.1,-,PTHR19842.orig.30.pi,-,1.8e-11,41.2,4.4,3.4e-08,30.5,0.1
KAK6589590.1,-,PTHR19842.orig.30.pi,-,2.5e-11,40.8,0.0,1e-10,38.8,0.0
KAK6588976.1,-,PTHR19842.orig.30.pi,-,3.3e-11,40.4,0.3,0.00072,16.2,0.1
KAK6588544.1,-,PTHR19842.orig.30.pi,-,5.8e-10,36.3,3.7,8.5e-09,32.4,3.7
KAK6589210.1,-,PTHR19842.orig.30.pi,-,5.8e-10,36.3,0.0,2.3e-09,34.3,0.0
KAK6590945.1,-,PTHR19842.orig.30.pi,-,6e-10,36.2,2.2,0.00013,18.7,0.0
KAK6589869.1,-,PTHR19842.orig.30.pi,-,7.5e-10,35.9,0.2,3.4e-08,30.5,0.2
KAK6590884.1,-,PTHR19842.orig.30.pi,-,1e-09,35.5,6.8,5.1e-09,33.2,6.9
KAK6587971.1,-,PTHR19842.orig.30.pi,-,1e-09,35.5,8.3,1.3e-05,22.0,0.1
KAK6589156.1,-,PTHR19842.orig.30.pi,-,1.3e-09,35.1,0.0,2.4e-09,34.2,0.0
KAK6588717.1,-,PTHR19842.orig.30.pi,-,3.1e-09,33.9,0.0,5.4e-09,33.1,0.0
KAK6590261.1,-,PTHR19842.orig.30.pi,-,4e-09,33.5,0.0,1.8e-07,28.1,0.0
KAK6590159.1,-,PTHR19842.orig.30.pi,-,2.4e-08,30.9,7.7,4.1e-05,20.4,7.7
KAK6588243.1,-,PTHR19842.orig.30.pi,-,3.2e-08,30.6,6.8,2.3e-05,21.2,4.2
KAK6590475.1,-,PTHR19842.orig.30.pi,-,3.5e-08,30.4,0.1,0.024,11.2,0.0
KAK6589811.1,-,PTHR19842.orig.30.pi,-,4.6e-08,30.0,0.0,3.9e-05,20.4,0.0
KAK6587634.1,-,PTHR19842.orig.30.pi,-,7.4e-08,29.4,0.4,0.011,12.3,3.0
KAK6589969.1,-,PTHR19842.orig.30.pi,-,5.2e-07,26.6,0.7,8.3e-06,22.6,0.5
KAK6589188.1,-,PTHR19842.orig.30.pi,-,8e-07,26.0,0.1,6.2e-06,23.0,0.1
KAK6587943.1,-,PTHR19842.orig.30.pi,-,1e-05,22.3,0.5,1.5e-05,21.7,0.5
KAK6588364.1,-,PTHR19842.orig.30.pi,-,2.6e-05,21.0,4.0,4.3e-05,20.3,3.6
KAK6590146.1,-,PTHR19842.orig.30.pi,-,3e-05,20.8,0.0,0.00027,17.6,0.0
KAK6588488.1,-,PTHR19842.orig.30.pi,-,3.8e-05,20.4,0.0,0.00042,17.0,0.0
KAK6588658.1,-,PTHR19842.orig.30.pi,-,9.8e-05,19.1,2.7,0.011,12.3,0.0
KAK6587893.1,-,PTHR19842.orig.30.pi,-,0.00024,17.8,0.4,0.0052,13.4,0.4
KAK6590868.1,-,PTHR19842.orig.30.pi,-,0.00028,17.6,0.5,0.00056,16.6,0.5
KAK6590339.1,-,PTHR19842.orig.30.pi,-,0.00045,16.9,0.9,0.00045,16.9,0.9
KAK6591169.1,-,PTHR19842.orig.30.pi,-,0.0024,14.6,0.3,0.0051,13.5,0.3
KAK6587924.1,-,PTHR19842.orig.30.pi,-,0.21,8.1,5.8,2.3,4.7,5.8
KAK9173761.1,-,PTHR19842.orig.30.pi,-,7.3e-44,147.7,4.5,1.4e-19,68.0,0.0
KAK9170825.1,-,PTHR19842.orig.30.pi,-,2.2e-43,146.2,0.7,4.3e-19,66.4,0.0
KAK9171661.1,-,PTHR19842.orig.30.pi,-,3.4e-42,142.3,2.1,1.3e-21,74.6,0.6
KAK9173204.1,-,PTHR19842.orig.30.pi,-,8.3e-36,121.3,7.6,1.2e-17,61.6,1.4
KAK9174042.1,-,PTHR19842.orig.30.pi,-,1.3e-34,117.3,1.3,1e-12,45.4,0.0
KAK9173936.1,-,PTHR19842.orig.30.pi,-,1.2e-32,110.9,9.5,1e-12,45.4,0.4
KAK9170764.1,-,PTHR19842.orig.30.pi,-,1.6e-27,94.0,8.7,2.1e-14,50.9,0.5
KAK9172497.1,-,PTHR19842.orig.30.pi,-,2.6e-27,93.4,6.0,9.8e-20,68.5,0.2
KAK9174372.1,-,PTHR19842.orig.30.pi,-,1e-25,88.2,2.4,9.7e-17,58.6,1.3
KAK9171147.1,-,PTHR19842.orig.30.pi,-,3.3e-25,86.4,0.4,2.6e-16,57.2,0.1
KAK9173057.1,-,PTHR19842.orig.30.pi,-,2.7e-24,83.5,2.0,9.9e-23,78.3,1.9
KAK9173199.1,-,PTHR19842.orig.30.pi,-,3.8e-24,82.9,4.2,2.8e-17,60.4,0.4
KAK9171773.1,-,PTHR19842.orig.30.pi,-,5.7e-24,82.4,4.4,1.9e-13,47.8,0.4
KAK9174567.1,-,PTHR19842.orig.30.pi,-,1.5e-22,77.7,1.1,1.3e-13,48.3,4.0
KAK9172292.1,-,PTHR19842.orig.30.pi,-,1.7e-21,74.2,1.7,4.6e-11,40.0,0.0
KAK9173415.1,-,PTHR19842.orig.30.pi,-,3.1e-21,73.4,5.9,2.4e-08,31.0,0.0
KAK9171000.1,-,PTHR19842.orig.30.pi,-,2.5e-20,70.4,0.0,2.6e-07,27.7,0.0
KAK9172970.1,-,PTHR19842.orig.30.pi,-,8.6e-20,68.6,6.1,5e-19,66.1,5.4
KAK9171681.1,-,PTHR19842.orig.30.pi,-,9.3e-20,68.5,0.0,1.9e-07,28.1,0.1
KAK9173212.1,-,PTHR19842.orig.30.pi,-,9.9e-20,68.5,9.9,2.7e-14,50.6,0.2
KAK9171814.1,-,PTHR19842.orig.30.pi,-,4.2e-19,66.4,0.7,5.9e-11,39.6,0.0
KAK9171091.1,-,PTHR19842.orig.30.pi,-,6.1e-19,65.9,0.1,8.9e-19,65.3,0.1
KAK9172456.1,-,PTHR19842.orig.30.pi,-,1.1e-18,65.1,6.4,9.6e-16,55.3,0.8
KAK9174415.1,-,PTHR19842.orig.30.pi,-,1.2e-18,64.8,6.3,1.1e-14,51.9,0.8
KAK9174385.1,-,PTHR19842.orig.30.pi,-,1.7e-18,64.4,7.3,2.1e-11,41.1,3.9
KAK9171308.1,-,PTHR19842.orig.30.pi,-,2.7e-18,63.7,7.2,5e-17,59.6,2.4
KAK9174483.1,-,PTHR19842.orig.30.pi,-,9.1e-17,58.7,1.8,5.1e-12,43.1,0.3
KAK9172190.1,-,PTHR19842.orig.30.pi,-,2.5e-16,57.3,0.0,9.2e-14,48.8,0.0
KAK9174454.1,-,PTHR19842.orig.30.pi,-,2.9e-16,57.1,7.8,1.3e-11,41.8,3.1
KAK9171102.1,-,PTHR19842.orig.30.pi,-,9.7e-16,55.3,6.1,3.7e-10,37.0,0.0
KAK9172287.1,-,PTHR19842.orig.30.pi,-,3.2e-15,53.6,0.4,3.1e-06,24.1,0.1
KAK9173015.1,-,PTHR19842.orig.30.pi,-,1.1e-14,51.9,3.5,6.8e-13,46.0,3.5
KAK9172450.1,-,PTHR19842.orig.30.pi,-,2.6e-14,50.6,0.8,2.1e-11,41.1,0.9
KAK9173084.1,-,PTHR19842.orig.30.pi,-,2.2e-13,47.6,7.0,1.1e-11,42.1,2.8
KAK9171304.1,-,PTHR19842.orig.30.pi,-,4.7e-13,46.5,0.1,1.8e-12,44.6,0.1
KAK9174346.1,-,PTHR19842.orig.30.pi,-,7.1e-13,45.9,2.7,1.6e-11,41.5,1.9
KAK9171189.1,-,PTHR19842.orig.30.pi,-,1.2e-11,41.8,0.9,2.8e-06,24.2,0.0
KAK9170796.1,-,PTHR19842.orig.30.pi,-,1.3e-11,41.7,0.0,2.8e-05,21.0,0.0
KAK9171106.1,-,PTHR19842.orig.30.pi,-,1.5e-11,41.6,7.6,0.00017,18.4,7.8
KAK9171709.1,-,PTHR19842.orig.30.pi,-,6.9e-11,39.4,1.0,0.00043,17.1,0.0
KAK9172638.1,-,PTHR19842.orig.30.pi,-,1.6e-10,38.2,2.0,0.0032,14.2,0.0
KAK9174039.1,-,PTHR19842.orig.30.pi,-,1.7e-10,38.1,0.0,1.6e-08,31.6,0.0
