tar,tid,qry,qid,eva,sca,bia,evd,scd,bid
KAE9030470.1,-,PTHR13335.orig.30.pi,-,2.8,7.6,6.1,3.9,7.2,6.1
KAE8950901.1,-,PTHR13335.orig.30.pi,-,6.8,6.4,2.3,7.6,6.2,2.3
KAE9231705.1,-,PTHR13335.orig.30.pi,-,1.5e-67,230.0,0.2,1.8e-67,229.7,0.2
KAE9227219.1,-,PTHR13335.orig.30.pi,-,0.00026,21.0,0.3,0.00042,20.3,0.0
KAE9204611.1,-,PTHR13335.orig.30.pi,-,0.00089,19.2,3.8,0.00095,19.2,3.8
KAE9214277.1,-,PTHR13335.orig.30.pi,-,0.012,15.5,4.9,0.016,15.1,4.9
KAE9227386.1,-,PTHR13335.orig.30.pi,-,0.017,15.0,4.5,0.019,14.9,4.5
KAE9204756.1,-,PTHR13335.orig.30.pi,-,0.11,12.3,1.4,0.041,13.8,9.4
KAE9189514.1,-,PTHR13335.orig.30.pi,-,0.38,10.6,7.6,0.39,10.5,7.6
KAE9236099.1,-,PTHR13335.orig.30.pi,-,2.0,8.2,2.9,16.0,5.2,2.9
KAE9165677.1,-,PTHR13335.orig.30.pi,-,3.4,7.4,4.0,4.2,7.1,4.0
KAE9134011.1,-,PTHR13335.orig.30.pi,-,1.5e-67,230.0,0.2,1.8e-67,229.7,0.2
KAE9136803.1,-,PTHR13335.orig.30.pi,-,0.00026,21.0,0.3,0.00042,20.3,0.0
KAE9119105.1,-,PTHR13335.orig.30.pi,-,0.016,15.1,5.5,0.022,14.6,5.5
KAE9129954.1,-,PTHR13335.orig.30.pi,-,0.017,15.0,4.5,0.019,14.9,4.5
KAE9073386.1,-,PTHR13335.orig.30.pi,-,0.02,14.8,2.5,0.02,14.8,2.5
KAE9101722.1,-,PTHR13335.orig.30.pi,-,0.11,12.3,1.4,0.04,13.8,9.4
KAE9137845.1,-,PTHR13335.orig.30.pi,-,0.68,9.7,0.6,4.7,6.9,0.6
KAE9062644.1,-,PTHR13335.orig.30.pi,-,3.4,7.4,4.0,4.2,7.1,4.0
KAE9153730.1,-,PTHR13335.orig.30.pi,-,1.5e-67,230.0,0.2,1.8e-67,229.7,0.2
KAE9151670.1,-,PTHR13335.orig.30.pi,-,0.00026,21.0,0.3,0.00042,20.3,0.0
KAE9144129.1,-,PTHR13335.orig.30.pi,-,0.00089,19.2,3.8,0.00095,19.2,3.8
KAE9151474.1,-,PTHR13335.orig.30.pi,-,0.012,15.5,4.9,0.016,15.1,4.9
KAE9152092.1,-,PTHR13335.orig.30.pi,-,0.017,15.0,4.5,0.019,14.9,4.5
KAE9128921.1,-,PTHR13335.orig.30.pi,-,0.02,14.8,2.5,0.02,14.8,2.5
KAE9121703.1,-,PTHR13335.orig.30.pi,-,0.11,12.3,1.4,0.041,13.8,9.4
KAE9154742.1,-,PTHR13335.orig.30.pi,-,2.0,8.2,2.9,15.0,5.2,2.9
KAE9074092.1,-,PTHR13335.orig.30.pi,-,3.4,7.4,4.0,4.2,7.1,4.0
KAE9248989.1,-,PTHR13335.orig.30.pi,-,4.3e-67,228.5,0.2,5.6e-67,228.1,0.2
KAE9202181.1,-,PTHR13335.orig.30.pi,-,7e-05,22.9,6.0,0.0001,22.3,6.0
KAE9239723.1,-,PTHR13335.orig.30.pi,-,0.00026,21.0,0.3,0.00041,20.3,0.0
KAE9236375.1,-,PTHR13335.orig.30.pi,-,0.016,15.1,5.5,0.022,14.6,5.5
KAE9242400.1,-,PTHR13335.orig.30.pi,-,0.016,15.0,4.5,0.019,14.9,4.5
KAE9198435.1,-,PTHR13335.orig.30.pi,-,0.11,12.3,1.4,0.04,13.8,9.4
KAE9254005.1,-,PTHR13335.orig.30.pi,-,0.67,9.7,0.6,4.7,6.9,0.6
KAE9172248.1,-,PTHR13335.orig.30.pi,-,3.4,7.4,4.0,4.1,7.1,4.0
KAE9160813.1,-,PTHR13335.orig.30.pi,-,7.8,6.2,7.1,9.1,6.0,7.1
KAE9135126.1,-,PTHR13335.orig.30.pi,-,1.5e-67,230.0,0.2,1.8e-67,229.7,0.2
KAE9127063.1,-,PTHR13335.orig.30.pi,-,0.00026,21.0,0.3,0.00041,20.3,0.0
KAE9104087.1,-,PTHR13335.orig.30.pi,-,0.00088,19.2,3.8,0.00094,19.2,3.8
KAE9115926.1,-,PTHR13335.orig.30.pi,-,0.012,15.5,4.9,0.016,15.1,4.9
KAE9129742.1,-,PTHR13335.orig.30.pi,-,0.016,15.0,4.5,0.019,14.9,4.5
KAE9094729.1,-,PTHR13335.orig.30.pi,-,0.11,12.3,1.4,0.04,13.8,9.4
KAE9068388.1,-,PTHR13335.orig.30.pi,-,0.37,10.6,7.6,0.38,10.5,7.6
KAE9100374.1,-,PTHR13335.orig.30.pi,-,0.49,10.2,7.9,0.18,11.6,1.8
KAE9138223.1,-,PTHR13335.orig.30.pi,-,2.0,8.2,2.9,15.0,5.2,2.9
KAE9063145.1,-,PTHR13335.orig.30.pi,-,3.4,7.4,4.0,4.1,7.1,4.0
KAE9257400.1,-,PTHR13335.orig.30.pi,-,1.5e-67,230.0,0.2,1.8e-67,229.7,0.2
KAE9240258.1,-,PTHR13335.orig.30.pi,-,0.00026,21.0,0.3,0.00042,20.3,0.0
KAE9222399.1,-,PTHR13335.orig.30.pi,-,0.00089,19.2,3.8,0.00095,19.2,3.8
KAE9248519.1,-,PTHR13335.orig.30.pi,-,0.012,15.5,4.9,0.016,15.1,4.9
KAE9249060.1,-,PTHR13335.orig.30.pi,-,0.017,15.0,4.5,0.019,14.9,4.5
KAE9177432.1,-,PTHR13335.orig.30.pi,-,0.02,14.8,2.5,0.02,14.8,2.5
KAE9168487.1,-,PTHR13335.orig.30.pi,-,0.066,13.1,9.9,0.084,12.7,9.9
KAE9246873.1,-,PTHR13335.orig.30.pi,-,0.08,12.8,0.1,0.11,12.3,9.2
KAE9221558.1,-,PTHR13335.orig.30.pi,-,0.11,12.3,1.4,0.041,13.8,9.4
KAE9219306.1,-,PTHR13335.orig.30.pi,-,0.5,10.2,7.9,0.19,11.6,1.8
KAE9256616.1,-,PTHR13335.orig.30.pi,-,2.0,8.2,2.9,15.0,5.2,2.9
KAE9327650.1,-,PTHR13335.orig.30.pi,-,1.5e-67,230.0,0.2,1.8e-67,229.7,0.2
KAE9315167.1,-,PTHR13335.orig.30.pi,-,0.00026,21.0,0.3,0.00042,20.3,0.0
KAE9308604.1,-,PTHR13335.orig.30.pi,-,0.00089,19.2,3.8,0.00095,19.2,3.8
KAE9322484.1,-,PTHR13335.orig.30.pi,-,0.012,15.5,4.9,0.016,15.1,4.9
KAE9323102.1,-,PTHR13335.orig.30.pi,-,0.017,15.0,4.5,0.019,14.9,4.5
KAE9300831.1,-,PTHR13335.orig.30.pi,-,0.11,12.3,1.4,0.04,13.8,9.4
KAE9273349.1,-,PTHR13335.orig.30.pi,-,0.38,10.6,7.6,0.39,10.5,7.6
KAE9328640.1,-,PTHR13335.orig.30.pi,-,2.0,8.2,2.9,15.0,5.2,2.9
KAE9269662.1,-,PTHR13335.orig.30.pi,-,3.4,7.4,4.0,4.2,7.1,4.0
KAE9358271.1,-,PTHR13335.orig.30.pi,-,1.5e-67,230.0,0.2,1.8e-67,229.7,0.2
KAE9357861.1,-,PTHR13335.orig.30.pi,-,0.00026,21.0,0.3,0.00042,20.3,0.0
KAE9336126.1,-,PTHR13335.orig.30.pi,-,0.0005,20.1,2.9,0.00052,20.0,2.9
KAE9283861.1,-,PTHR13335.orig.30.pi,-,0.002,18.1,4.2,0.0024,17.8,4.2
KAE9311812.1,-,PTHR13335.orig.30.pi,-,0.0029,17.5,4.3,0.0029,17.5,4.3
KAE9355535.1,-,PTHR13335.orig.30.pi,-,0.017,15.0,4.5,0.019,14.9,4.5
KAE9284387.1,-,PTHR13335.orig.30.pi,-,0.02,14.8,2.5,0.02,14.8,2.5
KAE9355742.1,-,PTHR13335.orig.30.pi,-,0.038,13.9,6.8,0.034,14.0,6.8
KAE9352399.1,-,PTHR13335.orig.30.pi,-,0.13,12.1,1.8,0.066,13.1,9.4
KAE9339492.1,-,PTHR13335.orig.30.pi,-,0.81,9.5,7.4,0.19,11.6,1.8
KAE9282418.1,-,PTHR13335.orig.30.pi,-,1.2,8.9,5.9,1.5,8.6,5.9
KAE9301249.1,-,PTHR13335.orig.30.pi,-,8.2,6.1,0.0,9.0,6.0,0.0
KAE9356134.1,-,PTHR13335.orig.30.pi,-,1e-68,233.9,0.1,1.3e-68,233.6,0.1
KAE9352374.1,-,PTHR13335.orig.30.pi,-,0.00031,20.8,0.5,0.00043,20.3,0.0
KAE9332204.1,-,PTHR13335.orig.30.pi,-,0.0015,18.5,3.9,0.0018,18.3,3.9
KAE9345974.1,-,PTHR13335.orig.30.pi,-,0.033,14.1,0.8,0.036,14.0,0.8
KAE9360626.1,-,PTHR13335.orig.30.pi,-,0.16,11.9,9.4,0.14,12.0,9.4
KAE9260508.1,-,PTHR13335.orig.30.pi,-,0.24,11.3,2.7,0.28,11.1,2.7
KAE9264107.1,-,PTHR13335.orig.30.pi,-,0.28,11.1,3.9,0.31,10.9,3.9
KAE9351052.1,-,PTHR13335.orig.30.pi,-,0.67,9.8,5.1,1.5,8.6,5.1
KAE9331829.1,-,PTHR13335.orig.30.pi,-,1.7,8.5,4.8,2.3,8.0,4.8
KAE9341184.1,-,PTHR13335.orig.30.pi,-,2.0,8.2,6.0,2.8,7.8,6.0
KAE9266754.1,-,PTHR13335.orig.30.pi,-,3.2,7.5,7.9,3.7,7.3,7.9
KAE9286898.1,-,PTHR13335.orig.30.pi,-,3.9,7.3,8.1,5.5,6.8,8.1
KAE9260950.1,-,PTHR13335.orig.30.pi,-,7.7,6.3,2.6,9.4,6.0,2.6
KAF0728599.1,-,PTHR13335.orig.30.pi,-,5.2e-57,194.4,0.9,1.1e-56,193.4,0.9
KAF0722110.1,-,PTHR13335.orig.30.pi,-,2e-05,23.9,7.3,2e-05,23.9,7.3
KAF0736654.1,-,PTHR13335.orig.30.pi,-,0.00085,18.5,9.4,0.00096,18.4,9.4
KAF0731514.1,-,PTHR13335.orig.30.pi,-,0.008,15.3,0.0,0.012,14.8,0.0
KAF0733824.1,-,PTHR13335.orig.30.pi,-,0.18,10.8,3.0,0.22,10.6,3.0
KAF0733827.1,-,PTHR13335.orig.30.pi,-,2.4,7.1,9.6,3.0,6.8,9.6
KAF0714247.1,-,PTHR13335.orig.30.pi,-,8.1e-49,167.7,1.0,2.6e-48,166.0,0.1
KAF0711832.1,-,PTHR13335.orig.30.pi,-,0.0015,18.1,0.4,0.0015,18.1,0.4
KAF0718478.1,-,PTHR13335.orig.30.pi,-,0.12,11.8,8.7,0.12,11.7,8.7
KAF0687184.1,-,PTHR13335.orig.30.pi,-,0.36,10.2,5.5,0.44,9.9,5.5
KAF0699632.1,-,PTHR13335.orig.30.pi,-,2.4,7.5,1.5,2.9,7.2,1.5
KAF0768914.1,-,PTHR13335.orig.30.pi,-,0.0047,15.8,3.9,0.0064,15.3,3.9
KAF0721263.1,-,PTHR13335.orig.30.pi,-,0.075,11.8,0.1,0.27,10.0,0.0
KAF1775759.1,-,PTHR13335.orig.30.pi,-,2.8e-70,238.5,0.2,3.5e-70,238.2,0.2
KAF1773706.1,-,PTHR13335.orig.30.pi,-,0.00097,18.6,7.1,0.0012,18.4,7.1
KAF1794381.1,-,PTHR13335.orig.30.pi,-,0.003,17.0,0.1,0.0059,16.0,0.1
KAF1775256.1,-,PTHR13335.orig.30.pi,-,0.0056,16.1,9.7,0.11,11.8,6.0
KAF1776832.1,-,PTHR13335.orig.30.pi,-,0.017,14.5,2.9,0.02,14.3,2.9
KAF1793010.1,-,PTHR13335.orig.30.pi,-,0.029,13.7,0.0,0.035,13.5,0.0
KAF1789583.1,-,PTHR13335.orig.30.pi,-,0.058,12.7,8.6,0.073,12.4,8.6
KAF1774771.1,-,PTHR13335.orig.30.pi,-,0.14,11.5,1.0,0.48,9.7,1.5
KAF1793316.1,-,PTHR13335.orig.30.pi,-,0.28,10.5,9.9,0.045,13.1,3.7
KAF1772722.1,-,PTHR13335.orig.30.pi,-,0.65,9.3,5.9,0.86,8.9,5.9
KAF1775624.1,-,PTHR13335.orig.30.pi,-,0.69,9.2,5.4,1.1,8.5,5.4
KAF1778232.1,-,PTHR13335.orig.30.pi,-,1.8,7.8,9.3,2.1,7.6,9.3
KAF1778778.1,-,PTHR13335.orig.30.pi,-,2.7,7.2,0.1,4.4,6.5,0.1
KAF1786094.1,-,PTHR13335.orig.30.pi,-,7.8,5.7,9.9,45.0,3.2,9.9
KAF4046592.1,-,PTHR13335.orig.30.pi,-,6.2e-70,237.1,0.6,7.6e-70,236.8,0.6
KAF4036931.1,-,PTHR13335.orig.30.pi,-,0.0001,21.6,4.2,0.00012,21.4,4.2
KAF4027976.1,-,PTHR13335.orig.30.pi,-,0.0049,16.0,0.7,0.0052,15.9,0.7
KAF4047035.1,-,PTHR13335.orig.30.pi,-,0.0062,15.7,6.4,0.0097,15.1,6.4
KAF4046509.1,-,PTHR13335.orig.30.pi,-,0.019,14.1,7.1,0.021,13.9,7.1
KAF4039843.1,-,PTHR13335.orig.30.pi,-,4.9,6.1,6.2,7.9,5.4,6.2
KAF4035655.1,-,PTHR13335.orig.30.pi,-,9.3,5.2,8.5,13.0,4.7,8.5
GMH58067.1,-,PTHR13335.orig.30.pi,-,7.8e-19,67.6,0.1,4.9e-18,65.0,0.1
GMH68168.1,-,PTHR13335.orig.30.pi,-,0.03,12.8,5.7,0.07,11.6,5.7
GMH91384.1,-,PTHR13335.orig.30.pi,-,0.07,11.6,4.3,0.034,12.7,2.4
GMH53176.1,-,PTHR13335.orig.30.pi,-,0.1,11.1,0.7,0.12,10.9,0.7
GMH60173.1,-,PTHR13335.orig.30.pi,-,0.38,9.2,5.7,0.57,8.6,5.7
GMH74593.1,-,PTHR13335.orig.30.pi,-,0.38,9.2,1.0,0.68,8.4,1.0
GMH93574.1,-,PTHR13335.orig.30.pi,-,0.41,9.1,0.5,0.47,8.9,5.9
GMH75437.1,-,PTHR13335.orig.30.pi,-,0.41,9.1,0.6,0.44,9.0,0.6
GMH49599.1,-,PTHR13335.orig.30.pi,-,0.99,7.8,5.1,1.1,7.7,5.1
KAF4130166.1,-,PTHR13335.orig.30.pi,-,6.3e-70,237.3,0.4,7.9e-70,237.0,0.4
KAF4133266.1,-,PTHR13335.orig.30.pi,-,0.0011,18.4,0.9,0.0015,17.9,0.9
KAF4127196.1,-,PTHR13335.orig.30.pi,-,0.0046,16.4,0.2,0.0049,16.3,0.2
KAF4128538.1,-,PTHR13335.orig.30.pi,-,0.0046,16.4,0.2,0.0049,16.3,0.2
KAF4140773.1,-,PTHR13335.orig.30.pi,-,0.0046,16.4,0.2,0.0049,16.3,0.2
KAF4142587.1,-,PTHR13335.orig.30.pi,-,0.0046,16.4,0.2,0.0049,16.3,0.2
KAF4140330.1,-,PTHR13335.orig.30.pi,-,0.0073,15.7,6.4,0.011,15.1,6.4
KAF4130257.1,-,PTHR13335.orig.30.pi,-,0.019,14.3,6.8,0.021,14.2,6.8
KAF4148775.1,-,PTHR13335.orig.30.pi,-,0.032,13.6,2.5,0.032,13.6,0.2
KAF4135742.1,-,PTHR13335.orig.30.pi,-,4.6,6.4,5.3,6.8,5.9,5.3
KAF4127407.1,-,PTHR13335.orig.30.pi,-,5.7,6.1,6.2,9.3,5.4,6.2
KAG1703728.1,-,PTHR13335.orig.30.pi,-,4e-67,228.1,0.0,4.8e-67,227.8,0.0
KAG1693281.1,-,PTHR13335.orig.30.pi,-,2.7e-05,23.7,5.4,3.7e-05,23.3,5.4
KAG1701945.1,-,PTHR13335.orig.30.pi,-,0.00058,19.3,4.6,0.00063,19.2,4.6
KAG1693282.1,-,PTHR13335.orig.30.pi,-,0.0014,18.1,4.6,0.002,17.5,4.6
KAG1686669.1,-,PTHR13335.orig.30.pi,-,0.0015,18.0,1.1,0.0017,17.8,1.1
KAG1711265.1,-,PTHR13335.orig.30.pi,-,0.0015,18.0,1.1,0.0017,17.8,1.1
KAG1696316.1,-,PTHR13335.orig.30.pi,-,0.022,14.1,8.9,0.035,13.4,8.9
KAG1698029.1,-,PTHR13335.orig.30.pi,-,0.038,13.3,9.7,0.06,12.7,9.7
KAG1711642.1,-,PTHR13335.orig.30.pi,-,0.054,12.8,5.8,0.087,12.1,5.8
KAG1685741.1,-,PTHR13335.orig.30.pi,-,0.065,12.6,6.6,0.099,12.0,6.6
KAG1697544.1,-,PTHR13335.orig.30.pi,-,0.16,11.2,9.5,0.21,10.8,9.5
KAG1698028.1,-,PTHR13335.orig.30.pi,-,0.28,10.5,2.7,0.041,13.2,8.4
KAG1696315.1,-,PTHR13335.orig.30.pi,-,0.86,8.8,4.5,0.13,11.6,0.2
KAG1699011.1,-,PTHR13335.orig.30.pi,-,8.5,5.6,3.9,0.22,10.8,9.9
KAG2833514.1,-,PTHR13335.orig.30.pi,-,5.9e-71,240.9,0.2,7.3e-71,240.6,0.2
KAG2796821.1,-,PTHR13335.orig.30.pi,-,0.001,18.7,9.3,0.0012,18.4,9.3
KAG2797024.1,-,PTHR13335.orig.30.pi,-,0.0082,15.7,2.2,0.0096,15.4,2.2
KAG2799309.1,-,PTHR13335.orig.30.pi,-,0.042,13.3,0.0,0.056,12.9,0.0
KAG2779421.1,-,PTHR13335.orig.30.pi,-,0.11,11.9,0.0,0.12,11.8,0.0
KAG2808513.1,-,PTHR13335.orig.30.pi,-,0.23,10.9,0.0,0.25,10.8,0.0
KAG2809349.1,-,PTHR13335.orig.30.pi,-,0.26,10.7,5.4,0.32,10.4,5.4
KAG2791429.1,-,PTHR13335.orig.30.pi,-,2.1,7.7,5.1,2.2,7.7,5.1
KAG2818826.1,-,PTHR13335.orig.30.pi,-,4.3,6.7,0.0,6.5,6.1,0.0
KAG2814633.1,-,PTHR13335.orig.30.pi,-,5.4,6.3,2.4,5.8,6.2,2.4
KAG2814634.1,-,PTHR13335.orig.30.pi,-,6.1,6.2,2.6,6.6,6.1,2.6
KAG2814047.1,-,PTHR13335.orig.30.pi,-,8.0,5.8,9.8,13.0,5.1,9.8
KAG2789276.1,-,PTHR13335.orig.30.pi,-,6.7e-71,240.9,0.2,8.3e-71,240.6,0.2
KAG2763375.1,-,PTHR13335.orig.30.pi,-,0.00029,20.7,2.6,0.00037,20.3,2.6
KAG2763374.1,-,PTHR13335.orig.30.pi,-,0.00031,20.6,1.5,0.00042,20.1,1.5
KAG2772044.1,-,PTHR13335.orig.30.pi,-,0.048,13.3,0.0,0.064,12.9,0.0
KAG2766863.1,-,PTHR13335.orig.30.pi,-,0.12,12.0,4.8,0.0091,15.7,9.8
KAG2780902.1,-,PTHR13335.orig.30.pi,-,0.15,11.7,0.0,0.16,11.6,0.0
KAG2774951.1,-,PTHR13335.orig.30.pi,-,0.26,10.9,0.0,0.29,10.8,0.0
KAG2773844.1,-,PTHR13335.orig.30.pi,-,0.3,10.7,5.4,0.37,10.4,5.4
KAG2773542.1,-,PTHR13335.orig.30.pi,-,0.3,10.7,4.7,0.45,10.1,4.7
KAG2780953.1,-,PTHR13335.orig.30.pi,-,0.38,10.4,0.0,0.39,10.3,0.0
KAG2768031.1,-,PTHR13335.orig.30.pi,-,0.48,10.0,7.7,0.56,9.8,7.7
KAG2771696.1,-,PTHR13335.orig.30.pi,-,4.9,6.7,0.0,7.4,6.1,0.0
KAG2763974.1,-,PTHR13335.orig.30.pi,-,9.1,5.8,9.8,15.0,5.1,9.8
KAG2845560.1,-,PTHR13335.orig.30.pi,-,6e-71,240.9,0.2,7.4e-71,240.6,0.2
KAG2796346.1,-,PTHR13335.orig.30.pi,-,0.0083,15.7,2.2,0.0098,15.4,2.2
KAG2799278.1,-,PTHR13335.orig.30.pi,-,0.043,13.3,0.0,0.057,12.9,0.0
KAG2832254.1,-,PTHR13335.orig.30.pi,-,0.27,10.7,5.4,0.33,10.4,5.4
KAG2825420.1,-,PTHR13335.orig.30.pi,-,0.27,10.7,4.7,0.4,10.1,4.7
KAG2795213.1,-,PTHR13335.orig.30.pi,-,0.28,10.7,0.0,0.28,10.6,0.0
KAG2791906.1,-,PTHR13335.orig.30.pi,-,2.1,7.7,5.1,2.2,7.7,5.1
KAG2816952.1,-,PTHR13335.orig.30.pi,-,4.4,6.7,0.0,6.7,6.1,0.0
KAG2812862.1,-,PTHR13335.orig.30.pi,-,5.5,6.3,2.4,5.9,6.2,2.4
KAG2812861.1,-,PTHR13335.orig.30.pi,-,6.2,6.2,2.6,6.7,6.1,2.6
KAG2828385.1,-,PTHR13335.orig.30.pi,-,7.9,5.8,9.8,13.0,5.1,9.8
KAG2828386.1,-,PTHR13335.orig.30.pi,-,8.2,5.8,9.8,13.0,5.1,9.8
KAG2867934.1,-,PTHR13335.orig.30.pi,-,5.9e-71,240.9,0.2,7.4e-71,240.6,0.2
KAG2823723.1,-,PTHR13335.orig.30.pi,-,0.0083,15.7,2.2,0.0097,15.4,2.2
KAG2831539.1,-,PTHR13335.orig.30.pi,-,0.043,13.3,0.0,0.057,12.9,0.0
KAG2815738.1,-,PTHR13335.orig.30.pi,-,0.11,11.9,0.0,0.12,11.8,0.0
KAG2853019.1,-,PTHR13335.orig.30.pi,-,0.23,10.9,0.0,0.25,10.8,0.0
KAG2861655.1,-,PTHR13335.orig.30.pi,-,0.27,10.7,5.4,0.32,10.4,5.4
KAG2858592.1,-,PTHR13335.orig.30.pi,-,0.27,10.7,4.7,0.4,10.1,4.7
KAG2808980.1,-,PTHR13335.orig.30.pi,-,2.1,7.7,5.1,2.2,7.7,5.1
KAG2854125.1,-,PTHR13335.orig.30.pi,-,4.4,6.7,0.0,6.6,6.1,0.0
KAG2852312.1,-,PTHR13335.orig.30.pi,-,5.5,6.3,2.4,5.9,6.2,2.4
KAG2852313.1,-,PTHR13335.orig.30.pi,-,6.2,6.2,2.6,6.7,6.1,2.6
KAG2854837.1,-,PTHR13335.orig.30.pi,-,8.1,5.8,9.8,13.0,5.1,9.8
KAG2954140.1,-,PTHR13335.orig.30.pi,-,6.6e-71,240.9,0.2,8.2e-71,240.6,0.2
KAG2896814.1,-,PTHR13335.orig.30.pi,-,0.048,13.3,0.0,0.063,12.9,0.0
KAG2907759.1,-,PTHR13335.orig.30.pi,-,0.26,10.9,0.0,0.28,10.8,0.0
KAG2923094.1,-,PTHR13335.orig.30.pi,-,0.28,10.8,5.4,0.34,10.5,5.4
KAG2910078.1,-,PTHR13335.orig.30.pi,-,0.3,10.7,0.0,0.31,10.6,0.0
KAG2879196.1,-,PTHR13335.orig.30.pi,-,1.4,8.4,4.5,1.5,8.3,4.5
KAG2929674.1,-,PTHR13335.orig.30.pi,-,4.9,6.7,0.0,7.3,6.1,0.0
KAG2923233.1,-,PTHR13335.orig.30.pi,-,6.1,6.3,2.4,6.6,6.2,2.4
KAG2923234.1,-,PTHR13335.orig.30.pi,-,6.9,6.2,2.6,7.4,6.1,2.6
KAG2944001.1,-,PTHR13335.orig.30.pi,-,9.0,5.8,9.8,15.0,5.1,9.8
KAG2941294.1,-,PTHR13335.orig.30.pi,-,6e-71,240.9,0.2,7.4e-71,240.6,0.2
KAG2880432.1,-,PTHR13335.orig.30.pi,-,0.0084,15.7,2.2,0.0098,15.4,2.2
KAG2886395.1,-,PTHR13335.orig.30.pi,-,0.043,13.3,0.0,0.057,12.9,0.0
KAG2916083.1,-,PTHR13335.orig.30.pi,-,0.11,12.0,4.8,0.0081,15.7,9.8
KAG2878313.1,-,PTHR13335.orig.30.pi,-,0.24,10.9,0.0,0.26,10.8,0.0
KAG2928381.1,-,PTHR13335.orig.30.pi,-,0.27,10.7,5.4,0.33,10.4,5.4
KAG2875063.1,-,PTHR13335.orig.30.pi,-,1.9,7.9,5.0,2.0,7.8,5.0
KAG2911306.1,-,PTHR13335.orig.30.pi,-,4.4,6.7,0.0,6.7,6.1,0.0
KAG2920762.1,-,PTHR13335.orig.30.pi,-,5.5,6.3,2.4,6.0,6.2,2.4
KAG2920761.1,-,PTHR13335.orig.30.pi,-,6.2,6.2,2.6,6.7,6.1,2.6
KAG2926242.1,-,PTHR13335.orig.30.pi,-,8.2,5.8,9.8,13.0,5.1,9.8
KAG2932852.1,-,PTHR13335.orig.30.pi,-,6.6e-71,240.9,0.2,8.2e-71,240.6,0.2
KAG2876232.1,-,PTHR13335.orig.30.pi,-,0.0093,15.7,2.2,0.011,15.4,2.2
KAG2895086.1,-,PTHR13335.orig.30.pi,-,0.045,13.4,0.0,0.045,13.4,0.0
KAG2878206.1,-,PTHR13335.orig.30.pi,-,0.048,13.3,0.0,0.063,12.9,0.0
KAG2912789.1,-,PTHR13335.orig.30.pi,-,0.12,12.0,4.8,0.009,15.7,9.8
KAG2883939.1,-,PTHR13335.orig.30.pi,-,0.26,10.9,0.0,0.28,10.8,0.0
KAG2924404.1,-,PTHR13335.orig.30.pi,-,0.3,10.7,5.4,0.36,10.4,5.4
KAG2891718.1,-,PTHR13335.orig.30.pi,-,0.3,10.7,4.7,0.45,10.1,4.7
KAG2871516.1,-,PTHR13335.orig.30.pi,-,1.5,8.4,4.5,1.5,8.3,4.5
KAG2885893.1,-,PTHR13335.orig.30.pi,-,4.9,6.7,0.0,7.4,6.1,0.0
KAG2914389.1,-,PTHR13335.orig.30.pi,-,6.2,6.3,2.4,6.6,6.2,2.4
KAG2914388.1,-,PTHR13335.orig.30.pi,-,6.9,6.2,2.6,7.5,6.1,2.6
KAG3099768.1,-,PTHR13335.orig.30.pi,-,5.9e-71,240.9,0.2,7.3e-71,240.6,0.2
KAG3061401.1,-,PTHR13335.orig.30.pi,-,0.0022,17.6,0.6,0.0027,17.2,0.6
KAG3043379.1,-,PTHR13335.orig.30.pi,-,0.0032,17.0,2.6,0.0037,16.8,2.6
KAG3055499.1,-,PTHR13335.orig.30.pi,-,0.043,13.3,0.0,0.056,12.9,0.0
KAG3038323.1,-,PTHR13335.orig.30.pi,-,0.13,11.7,0.2,0.14,11.6,0.2
KAG3084118.1,-,PTHR13335.orig.30.pi,-,0.26,10.7,5.4,0.32,10.4,5.4
KAG3022278.1,-,PTHR13335.orig.30.pi,-,0.33,10.4,0.0,0.34,10.3,0.0
KAG3018929.1,-,PTHR13335.orig.30.pi,-,2.1,7.7,8.3,2.1,7.7,8.3
KAG3064193.1,-,PTHR13335.orig.30.pi,-,5.4,6.3,2.4,5.9,6.2,2.4
KAG3058226.1,-,PTHR13335.orig.30.pi,-,5.7,6.3,0.3,8.4,5.7,0.3
KAG3064194.1,-,PTHR13335.orig.30.pi,-,6.1,6.2,2.6,6.6,6.1,2.6
KAG3016496.1,-,PTHR13335.orig.30.pi,-,6.6e-71,240.9,0.2,8.2e-71,240.6,0.2
KAG3005688.1,-,PTHR13335.orig.30.pi,-,0.0016,18.1,0.7,0.0019,17.9,0.7
KAG3005687.1,-,PTHR13335.orig.30.pi,-,0.0024,17.6,0.6,0.0031,17.2,0.6
KAG2986655.1,-,PTHR13335.orig.30.pi,-,0.0036,17.0,2.6,0.0042,16.8,2.6
KAG3011331.1,-,PTHR13335.orig.30.pi,-,0.048,13.3,0.0,0.063,12.9,0.0
KAG2974328.1,-,PTHR13335.orig.30.pi,-,0.09,12.4,3.1,0.08,12.6,3.1
KAG2971031.1,-,PTHR13335.orig.30.pi,-,0.14,11.7,0.2,0.15,11.6,0.2
KAG3023557.1,-,PTHR13335.orig.30.pi,-,0.3,10.7,5.4,0.36,10.4,5.4
KAG2961001.1,-,PTHR13335.orig.30.pi,-,0.37,10.4,0.0,0.38,10.3,0.0
KAG3010332.1,-,PTHR13335.orig.30.pi,-,6.1,6.3,2.4,6.6,6.2,2.4
KAG3001117.1,-,PTHR13335.orig.30.pi,-,6.4,6.3,0.3,9.5,5.7,0.3
