tar,tid,qry,qid,eva,sca,bia,evd,scd,bid
CDJ42120.1,-,PTHR13335.orig.30.pi,-,5.1,4.8,8.9,1.0,7.1,4.0
CDJ43720.1,-,PTHR13335.orig.30.pi,-,5.2,4.8,5.8,0.15,9.9,9.1
CDJ42667.1,-,PTHR13335.orig.30.pi,-,5.2,4.8,6.5,6.4,4.5,6.5
CDJ38253.1,-,PTHR13335.orig.30.pi,-,5.9,4.6,1.7,6.7,4.4,1.7
CDJ41610.1,-,PTHR13335.orig.30.pi,-,5.9,4.6,2.1,0.66,7.8,0.0
CDJ42362.1,-,PTHR13335.orig.30.pi,-,6.1,4.6,7.4,8.2,4.1,7.4
CDJ37414.1,-,PTHR13335.orig.30.pi,-,6.2,4.5,1.8,8.5,4.1,1.8
CDJ41956.1,-,PTHR13335.orig.30.pi,-,6.4,4.5,0.5,37.0,2.0,0.5
CDJ44893.1,-,PTHR13335.orig.30.pi,-,6.5,4.5,5.5,7.6,4.3,5.5
CDJ39705.1,-,PTHR13335.orig.30.pi,-,7.0,4.4,7.9,8.3,4.1,7.9
CDJ39168.1,-,PTHR13335.orig.30.pi,-,7.2,4.3,3.3,8.0,4.2,3.3
CDJ38847.1,-,PTHR13335.orig.30.pi,-,7.7,4.2,8.9,11.0,3.8,8.9
CDJ44335.1,-,PTHR13335.orig.30.pi,-,7.9,4.2,4.1,10.0,3.9,4.1
CDJ38178.1,-,PTHR13335.orig.30.pi,-,8.0,4.2,8.6,1.8,6.3,9.5
CDJ40691.1,-,PTHR13335.orig.30.pi,-,8.7,4.1,3.3,15.0,3.3,3.3
CDJ39287.1,-,PTHR13335.orig.30.pi,-,8.8,4.1,4.7,14.0,3.4,4.7
CDJ37488.1,-,PTHR13335.orig.30.pi,-,9.5,3.9,5.0,0.036,11.9,7.6
CDJ44857.1,-,PTHR13335.orig.30.pi,-,9.7,3.9,8.8,5.9,4.6,4.8
CDJ40213.1,-,PTHR13335.orig.30.pi,-,9.7,3.9,5.1,14.0,3.4,5.1
CDJ44498.1,-,PTHR13335.orig.30.pi,-,9.9,3.9,2.4,0.82,7.5,0.4
CDJ43676.1,-,PTHR13335.orig.30.pi,-,9.9,3.9,0.3,12.0,3.6,0.3
CDJ44660.1,-,PTHR13335.orig.30.pi,-,9.9,3.9,6.6,12.0,3.7,6.6
CDJ60974.1,-,PTHR13335.orig.30.pi,-,1.3e-14,52.5,7.9,1.1e-09,36.3,0.0
CDJ58521.1,-,PTHR13335.orig.30.pi,-,3.9e-13,47.7,6.6,0.00047,17.7,1.1
CDJ57575.1,-,PTHR13335.orig.30.pi,-,1.9e-12,45.4,6.2,7.1e-11,40.2,0.0
CDJ61091.1,-,PTHR13335.orig.30.pi,-,3e-12,44.8,9.4,3.4e-12,44.6,9.4
CDJ56955.1,-,PTHR13335.orig.30.pi,-,3.9e-11,41.1,1.5,3.9e-11,41.1,1.5
CDJ59633.1,-,PTHR13335.orig.30.pi,-,9.3e-11,39.8,0.7,1.2e-10,39.5,0.7
CDJ56554.1,-,PTHR13335.orig.30.pi,-,9.5e-11,39.8,0.9,2.4e-08,31.9,8.8
CDJ56619.1,-,PTHR13335.orig.30.pi,-,1.1e-10,39.6,0.8,9.6e-09,33.2,0.4
CDJ58162.1,-,PTHR13335.orig.30.pi,-,1.3e-09,36.1,2.4,1.3e-09,36.1,2.4
CDJ59098.1,-,PTHR13335.orig.30.pi,-,2.5e-09,35.1,0.0,0.017,12.5,0.0
CDJ56772.1,-,PTHR13335.orig.30.pi,-,7.1e-09,33.6,1.4,1.3e-05,22.8,9.1
CDJ59174.1,-,PTHR13335.orig.30.pi,-,2.2e-08,32.0,9.6,2.2e-08,32.0,9.6
CDJ59634.1,-,PTHR13335.orig.30.pi,-,3.4e-08,31.4,3.0,4e-08,31.1,3.0
CDJ61681.1,-,PTHR13335.orig.30.pi,-,6.7e-08,30.4,8.7,1.4e-07,29.3,8.7
CDJ57409.1,-,PTHR13335.orig.30.pi,-,7.1e-08,30.3,3.6,7.1e-08,30.3,3.6
CDJ57474.1,-,PTHR13335.orig.30.pi,-,7.5e-08,30.2,1.8,1.4e-07,29.4,1.8
CDJ57648.1,-,PTHR13335.orig.30.pi,-,8e-08,30.1,3.2,1.7e-07,29.0,7.0
CDJ55985.1,-,PTHR13335.orig.30.pi,-,9.5e-08,29.9,9.0,9.5e-08,29.9,9.0
CDJ59695.1,-,PTHR13335.orig.30.pi,-,1e-07,29.8,9.4,1.4e-07,29.3,9.4
CDJ59967.1,-,PTHR13335.orig.30.pi,-,1.8e-07,28.9,2.1,1.8e-07,28.9,2.1
CDJ58879.1,-,PTHR13335.orig.30.pi,-,1.9e-07,28.9,9.7,0.0002,18.9,2.0
CDJ57578.1,-,PTHR13335.orig.30.pi,-,2.4e-07,28.6,0.0,2.4e-07,28.6,0.0
CDJ58905.1,-,PTHR13335.orig.30.pi,-,2.7e-07,28.4,5.6,8.1e-06,23.5,5.6
CDJ57729.1,-,PTHR13335.orig.30.pi,-,3e-07,28.2,0.1,3e-07,28.2,0.1
CDJ60081.1,-,PTHR13335.orig.30.pi,-,4.1e-07,27.8,5.3,4.1e-07,27.8,5.3
CDJ57834.1,-,PTHR13335.orig.30.pi,-,4.4e-07,27.7,8.8,9e-07,26.7,8.8
CDJ59430.1,-,PTHR13335.orig.30.pi,-,5.5e-07,27.4,1.5,5.5e-07,27.4,1.5
CDJ58662.1,-,PTHR13335.orig.30.pi,-,6.3e-07,27.2,0.0,6.3e-07,27.2,0.0
CDJ59510.1,-,PTHR13335.orig.30.pi,-,6.5e-07,27.1,0.4,0.0017,15.8,4.3
CDJ56480.1,-,PTHR13335.orig.30.pi,-,1.3e-06,26.1,3.2,1.3e-06,26.1,3.2
CDJ59355.1,-,PTHR13335.orig.30.pi,-,1.4e-06,26.0,1.6,0.00016,19.2,5.1
CDJ61961.1,-,PTHR13335.orig.30.pi,-,1.6e-06,25.9,4.3,2.2e-06,25.4,4.3
CDJ60217.1,-,PTHR13335.orig.30.pi,-,2.9e-06,25.0,0.0,0.0005,17.6,0.0
CDJ55945.1,-,PTHR13335.orig.30.pi,-,3.7e-06,24.6,4.9,4.3e-06,24.4,0.0
CDJ57781.1,-,PTHR13335.orig.30.pi,-,4e-06,24.5,8.9,6.1e-06,23.9,8.9
CDJ57929.1,-,PTHR13335.orig.30.pi,-,4.1e-06,24.5,9.0,4.1e-06,24.5,9.0
CDJ56977.1,-,PTHR13335.orig.30.pi,-,4.1e-06,24.5,6.4,4.6e-06,24.3,6.4
CDJ57865.1,-,PTHR13335.orig.30.pi,-,4.7e-06,24.3,3.8,4.7e-06,24.3,3.8
CDJ57913.1,-,PTHR13335.orig.30.pi,-,4.7e-06,24.3,1.4,2.6e-05,21.8,1.5
CDJ57138.1,-,PTHR13335.orig.30.pi,-,4.9e-06,24.2,0.0,4.9e-06,24.2,0.0
CDJ58404.1,-,PTHR13335.orig.30.pi,-,5.3e-06,24.1,0.6,7.2e-06,23.7,0.6
CDJ60666.1,-,PTHR13335.orig.30.pi,-,7.2e-06,23.7,0.0,8.2e-06,23.5,0.0
CDJ61750.1,-,PTHR13335.orig.30.pi,-,8e-06,23.5,6.3,8e-06,23.5,6.3
CDJ58043.1,-,PTHR13335.orig.30.pi,-,8e-06,23.5,7.9,1.1e-05,23.1,7.9
CDJ58582.1,-,PTHR13335.orig.30.pi,-,8.8e-06,23.4,0.2,9e-06,23.4,0.2
CDJ56677.1,-,PTHR13335.orig.30.pi,-,9e-06,23.4,2.4,9e-06,23.4,2.4
CDJ58990.1,-,PTHR13335.orig.30.pi,-,1e-05,23.2,2.9,1.3e-05,22.8,2.9
CDJ56405.1,-,PTHR13335.orig.30.pi,-,1.1e-05,23.1,2.6,3.3e-05,21.5,2.6
CDJ56030.1,-,PTHR13335.orig.30.pi,-,1.1e-05,23.1,7.0,4.1e-05,21.2,9.7
CDJ59578.1,-,PTHR13335.orig.30.pi,-,1.1e-05,23.0,5.0,1.1e-05,23.0,5.0
CDJ60718.1,-,PTHR13335.orig.30.pi,-,1.1e-05,23.0,6.4,1.1e-05,23.0,6.4
CDJ59161.1,-,PTHR13335.orig.30.pi,-,1.2e-05,22.9,8.7,1.4e-05,22.7,8.7
CDJ60016.1,-,PTHR13335.orig.30.pi,-,1.3e-05,22.8,5.5,1.3e-05,22.8,5.5
CDJ61078.1,-,PTHR13335.orig.30.pi,-,1.8e-05,22.4,0.4,1.8e-05,22.4,0.4
CDJ56291.1,-,PTHR13335.orig.30.pi,-,1.8e-05,22.3,7.0,0.00058,17.4,8.7
CDJ60573.1,-,PTHR13335.orig.30.pi,-,1.9e-05,22.3,2.0,1.9e-05,22.3,2.0
CDJ61064.1,-,PTHR13335.orig.30.pi,-,2e-05,22.2,0.9,2e-05,22.2,0.9
CDJ59142.1,-,PTHR13335.orig.30.pi,-,2e-05,22.2,6.2,2e-05,22.2,6.2
CDJ58746.1,-,PTHR13335.orig.30.pi,-,2.2e-05,22.1,3.6,2.2e-05,22.1,3.6
CDJ59358.1,-,PTHR13335.orig.30.pi,-,2.2e-05,22.0,0.0,2.2e-05,22.0,0.0
CDJ60686.1,-,PTHR13335.orig.30.pi,-,2.3e-05,22.0,5.9,6e-05,20.6,5.9
CDJ60720.1,-,PTHR13335.orig.30.pi,-,2.3e-05,22.0,5.2,2.3e-05,22.0,5.2
CDJ55954.1,-,PTHR13335.orig.30.pi,-,2.3e-05,22.0,4.1,2.3e-05,22.0,4.1
CDJ59357.1,-,PTHR13335.orig.30.pi,-,2.5e-05,21.9,2.4,2.9e-05,21.7,2.4
CDJ57291.1,-,PTHR13335.orig.30.pi,-,2.7e-05,21.7,1.0,2.7e-05,21.7,1.0
CDJ59987.1,-,PTHR13335.orig.30.pi,-,3.1e-05,21.6,3.1,3.1e-05,21.6,3.1
CDJ60633.1,-,PTHR13335.orig.30.pi,-,3.3e-05,21.5,1.0,3.3e-05,21.5,1.0
CDJ61276.1,-,PTHR13335.orig.30.pi,-,3.5e-05,21.4,0.9,3.5e-05,21.4,0.9
CDJ57443.1,-,PTHR13335.orig.30.pi,-,3.7e-05,21.3,2.2,3.7e-05,21.3,2.2
CDJ55944.1,-,PTHR13335.orig.30.pi,-,4.2e-05,21.2,2.8,4.2e-05,21.2,2.8
CDJ55953.1,-,PTHR13335.orig.30.pi,-,4.2e-05,21.1,1.3,4.2e-05,21.1,1.3
CDJ57096.1,-,PTHR13335.orig.30.pi,-,4.2e-05,21.1,4.0,5.3e-05,20.8,4.0
CDJ56145.1,-,PTHR13335.orig.30.pi,-,4.9e-05,20.9,8.4,6.9e-05,20.4,8.4
CDJ61688.1,-,PTHR13335.orig.30.pi,-,5.2e-05,20.8,8.6,5.2e-05,20.8,8.6
CDJ61742.1,-,PTHR13335.orig.30.pi,-,5.5e-05,20.7,6.4,5.7e-05,20.7,6.4
CDJ61104.1,-,PTHR13335.orig.30.pi,-,5.6e-05,20.7,8.1,0.0085,13.5,6.1
CDJ57003.1,-,PTHR13335.orig.30.pi,-,5.9e-05,20.7,3.3,5.9e-05,20.7,3.3
CDJ56807.1,-,PTHR13335.orig.30.pi,-,5.9e-05,20.6,0.0,5.9e-05,20.6,0.0
CDJ57204.1,-,PTHR13335.orig.30.pi,-,6e-05,20.6,1.8,6e-05,20.6,1.8
CDJ61940.1,-,PTHR13335.orig.30.pi,-,6.2e-05,20.6,3.1,0.00068,17.1,3.0
CDJ60279.1,-,PTHR13335.orig.30.pi,-,6.4e-05,20.5,6.6,8.7e-05,20.1,6.6
CDJ56579.1,-,PTHR13335.orig.30.pi,-,7.6e-05,20.3,1.2,8.2e-05,20.2,1.2
CDJ57481.1,-,PTHR13335.orig.30.pi,-,7.6e-05,20.3,0.6,0.0001,19.8,0.6
CDJ57180.1,-,PTHR13335.orig.30.pi,-,7.9e-05,20.2,4.4,9.5e-05,20.0,4.4
CDJ57775.1,-,PTHR13335.orig.30.pi,-,8.4e-05,20.1,1.6,8.4e-05,20.1,1.6
CDJ61687.1,-,PTHR13335.orig.30.pi,-,8.9e-05,20.1,6.3,9.3e-05,20.0,6.3
CDJ59602.1,-,PTHR13335.orig.30.pi,-,9.2e-05,20.0,9.5,9.2e-05,20.0,9.5
CDJ58215.1,-,PTHR13335.orig.30.pi,-,9.5e-05,20.0,4.3,9.5e-05,20.0,4.3
CDJ56791.1,-,PTHR13335.orig.30.pi,-,9.6e-05,20.0,0.4,9.6e-05,20.0,0.4
CDJ57131.1,-,PTHR13335.orig.30.pi,-,9.6e-05,20.0,4.1,9.6e-05,20.0,4.1
CDJ56236.1,-,PTHR13335.orig.30.pi,-,9.8e-05,19.9,6.6,9.8e-05,19.9,6.6
CDJ58474.1,-,PTHR13335.orig.30.pi,-,0.0001,19.9,5.6,0.00011,19.8,5.6
CDJ61929.1,-,PTHR13335.orig.30.pi,-,0.0001,19.8,5.3,0.00014,19.4,5.3
CDJ56472.1,-,PTHR13335.orig.30.pi,-,0.00011,19.8,7.3,0.00011,19.8,7.3
CDJ59049.1,-,PTHR13335.orig.30.pi,-,0.00011,19.8,0.6,0.00011,19.8,0.6
CDJ56490.1,-,PTHR13335.orig.30.pi,-,0.00011,19.7,1.0,0.00011,19.7,1.0
CDJ58691.1,-,PTHR13335.orig.30.pi,-,0.00012,19.7,3.4,0.00012,19.7,3.4
CDJ56358.1,-,PTHR13335.orig.30.pi,-,0.00012,19.7,2.7,0.00014,19.4,2.7
CDJ59589.1,-,PTHR13335.orig.30.pi,-,0.00012,19.6,4.6,0.00012,19.6,4.6
CDJ58551.1,-,PTHR13335.orig.30.pi,-,0.00012,19.6,8.4,0.00012,19.6,8.4
CDJ61775.1,-,PTHR13335.orig.30.pi,-,0.00013,19.6,5.8,0.00013,19.6,5.8
CDJ60792.1,-,PTHR13335.orig.30.pi,-,0.00013,19.5,5.2,0.00013,19.5,5.2
CDJ57745.1,-,PTHR13335.orig.30.pi,-,0.00013,19.5,3.4,0.00013,19.5,3.4
CDJ58330.1,-,PTHR13335.orig.30.pi,-,0.00013,19.5,4.0,0.00013,19.5,4.0
CDJ60716.1,-,PTHR13335.orig.30.pi,-,0.00014,19.4,0.5,0.019,12.4,3.2
CDJ61110.1,-,PTHR13335.orig.30.pi,-,0.00014,19.4,0.0,0.42,7.9,0.0
CDJ57534.1,-,PTHR13335.orig.30.pi,-,0.00015,19.3,3.7,0.00019,19.0,3.7
CDJ57214.1,-,PTHR13335.orig.30.pi,-,0.00016,19.3,0.0,0.00016,19.3,0.0
CDJ57350.1,-,PTHR13335.orig.30.pi,-,0.00016,19.2,0.6,0.00016,19.2,0.6
CDJ60794.1,-,PTHR13335.orig.30.pi,-,0.00016,19.2,9.1,0.00016,19.2,9.1
CDJ60902.1,-,PTHR13335.orig.30.pi,-,0.00017,19.1,3.4,0.00017,19.1,3.4
CDJ61355.1,-,PTHR13335.orig.30.pi,-,0.00017,19.1,5.8,0.00021,18.8,5.8
CDJ59718.1,-,PTHR13335.orig.30.pi,-,0.00019,18.9,0.6,0.00019,18.9,0.6
CDJ57260.1,-,PTHR13335.orig.30.pi,-,0.0002,18.9,0.9,0.0002,18.9,0.9
CDJ59610.1,-,PTHR13335.orig.30.pi,-,0.00021,18.8,1.3,0.00021,18.8,1.3
CDJ58321.1,-,PTHR13335.orig.30.pi,-,0.00022,18.8,0.4,0.00022,18.8,0.4
CDJ56033.1,-,PTHR13335.orig.30.pi,-,0.00023,18.7,5.2,0.00023,18.7,5.2
CDJ56478.1,-,PTHR13335.orig.30.pi,-,0.00024,18.7,1.3,0.0003,18.3,1.3
CDJ57394.1,-,PTHR13335.orig.30.pi,-,0.00024,18.6,6.8,0.00026,18.5,6.8
CDJ59588.1,-,PTHR13335.orig.30.pi,-,0.00027,18.5,0.8,0.00027,18.5,0.8
CDJ57960.1,-,PTHR13335.orig.30.pi,-,0.00028,18.4,2.1,0.00028,18.4,2.1
CDJ56673.1,-,PTHR13335.orig.30.pi,-,0.00029,18.4,7.9,0.00029,18.4,7.9
CDJ61898.1,-,PTHR13335.orig.30.pi,-,0.00029,18.4,2.3,0.00029,18.4,2.3
CDJ58239.1,-,PTHR13335.orig.30.pi,-,0.00031,18.2,2.3,0.00031,18.2,2.3
CDJ59789.1,-,PTHR13335.orig.30.pi,-,0.00032,18.2,3.0,0.00041,17.9,3.0
CDJ61486.1,-,PTHR13335.orig.30.pi,-,0.00032,18.2,6.3,0.00032,18.2,6.3
CDJ57315.1,-,PTHR13335.orig.30.pi,-,0.00032,18.2,0.3,0.00032,18.2,0.3
CDJ56111.1,-,PTHR13335.orig.30.pi,-,0.00033,18.2,3.7,0.00036,18.1,3.7
CDJ56067.1,-,PTHR13335.orig.30.pi,-,0.00034,18.1,0.2,0.0005,17.6,0.2
CDJ57605.1,-,PTHR13335.orig.30.pi,-,0.00035,18.1,8.5,0.00035,18.1,8.5
CDJ61887.1,-,PTHR13335.orig.30.pi,-,0.00035,18.1,7.7,0.00043,17.8,7.7
CDJ57506.1,-,PTHR13335.orig.30.pi,-,0.00038,18.0,4.3,0.0064,13.9,4.3
CDJ56032.1,-,PTHR13335.orig.30.pi,-,0.00038,18.0,4.6,0.083,10.2,0.1
CDJ61758.1,-,PTHR13335.orig.30.pi,-,0.00038,18.0,1.9,0.00038,18.0,1.9
CDJ60189.1,-,PTHR13335.orig.30.pi,-,0.00039,17.9,8.4,0.00042,17.8,8.4
CDJ57903.1,-,PTHR13335.orig.30.pi,-,0.00042,17.8,5.7,0.00058,17.4,5.7
CDJ56616.1,-,PTHR13335.orig.30.pi,-,0.00043,17.8,8.4,0.00057,17.4,8.4
CDJ56208.1,-,PTHR13335.orig.30.pi,-,0.00043,17.8,1.2,0.00047,17.7,1.2
CDJ61680.1,-,PTHR13335.orig.30.pi,-,0.00043,17.8,0.9,0.0011,16.4,0.9
CDJ60253.1,-,PTHR13335.orig.30.pi,-,0.00044,17.8,8.3,0.00055,17.5,8.3
CDJ58878.1,-,PTHR13335.orig.30.pi,-,0.00045,17.7,2.5,0.00064,17.2,2.5
CDJ60798.1,-,PTHR13335.orig.30.pi,-,0.00048,17.6,3.0,0.00049,17.6,3.0
CDJ60800.1,-,PTHR13335.orig.30.pi,-,0.00049,17.6,8.9,0.00049,17.6,8.9
CDJ61795.1,-,PTHR13335.orig.30.pi,-,0.00051,17.6,6.0,0.00056,17.4,6.0
CDJ56423.1,-,PTHR13335.orig.30.pi,-,0.00051,17.5,2.3,0.00051,17.5,2.3
CDJ61341.1,-,PTHR13335.orig.30.pi,-,0.00054,17.5,0.7,0.00054,17.5,0.7
CDJ57505.1,-,PTHR13335.orig.30.pi,-,0.00054,17.5,5.0,0.00064,17.2,5.0
CDJ59887.1,-,PTHR13335.orig.30.pi,-,0.00057,17.4,0.1,0.00067,17.2,0.1
CDJ57510.1,-,PTHR13335.orig.30.pi,-,0.0006,17.3,6.9,0.00072,17.1,6.9
CDJ61523.1,-,PTHR13335.orig.30.pi,-,0.00062,17.3,2.0,0.00062,17.3,2.0
CDJ58336.1,-,PTHR13335.orig.30.pi,-,0.00068,17.1,2.8,0.00085,16.8,2.8
CDJ59911.1,-,PTHR13335.orig.30.pi,-,0.00074,17.0,0.9,0.00074,17.0,0.9
CDJ58760.1,-,PTHR13335.orig.30.pi,-,0.00075,17.0,8.2,0.00084,16.8,8.2
CDJ56352.1,-,PTHR13335.orig.30.pi,-,0.00077,17.0,1.2,0.00077,17.0,1.2
CDJ57223.1,-,PTHR13335.orig.30.pi,-,0.00078,16.9,3.3,0.00078,16.9,3.3
CDJ61941.1,-,PTHR13335.orig.30.pi,-,0.00086,16.8,0.4,0.00086,16.8,0.4
CDJ56089.1,-,PTHR13335.orig.30.pi,-,0.00087,16.8,2.6,0.0013,16.2,2.6
CDJ56036.1,-,PTHR13335.orig.30.pi,-,0.00093,16.7,4.0,0.00093,16.7,4.0
CDJ57348.1,-,PTHR13335.orig.30.pi,-,0.00095,16.7,5.8,0.044,11.2,2.6
CDJ58958.1,-,PTHR13335.orig.30.pi,-,0.001,16.5,5.3,0.001,16.5,5.3
CDJ61404.1,-,PTHR13335.orig.30.pi,-,0.0011,16.4,1.3,0.0012,16.3,1.3
CDJ61338.1,-,PTHR13335.orig.30.pi,-,0.0012,16.4,1.8,0.0012,16.4,1.8
CDJ56369.1,-,PTHR13335.orig.30.pi,-,0.0013,16.2,1.6,0.0011,16.5,1.6
CDJ59576.1,-,PTHR13335.orig.30.pi,-,0.0013,16.2,2.7,0.0014,16.1,2.7
CDJ59144.1,-,PTHR13335.orig.30.pi,-,0.0014,16.1,4.7,0.0016,15.9,4.7
CDJ58573.1,-,PTHR13335.orig.30.pi,-,0.0015,16.0,3.3,0.0039,14.6,3.3
CDJ59909.1,-,PTHR13335.orig.30.pi,-,0.0015,16.0,2.8,0.0015,16.0,2.8
CDJ60630.1,-,PTHR13335.orig.30.pi,-,0.0015,16.0,4.2,0.0018,15.8,4.2
CDJ61852.1,-,PTHR13335.orig.30.pi,-,0.0015,16.0,3.9,0.0016,15.9,3.9
CDJ61755.1,-,PTHR13335.orig.30.pi,-,0.0016,15.9,4.3,0.0023,15.4,4.3
CDJ60539.1,-,PTHR13335.orig.30.pi,-,0.0016,15.9,2.6,0.01,13.2,5.9
CDJ59595.1,-,PTHR13335.orig.30.pi,-,0.0017,15.8,2.1,0.0019,15.6,2.1
CDJ56057.1,-,PTHR13335.orig.30.pi,-,0.0018,15.8,1.8,0.0018,15.8,1.8
CDJ58882.1,-,PTHR13335.orig.30.pi,-,0.0018,15.8,7.2,0.0018,15.8,7.2
CDJ61493.1,-,PTHR13335.orig.30.pi,-,0.0018,15.7,7.3,0.0021,15.5,7.3
CDJ58163.1,-,PTHR13335.orig.30.pi,-,0.0019,15.7,8.3,0.0019,15.7,8.3
CDJ59543.1,-,PTHR13335.orig.30.pi,-,0.002,15.6,0.5,0.002,15.6,0.5
CDJ59592.1,-,PTHR13335.orig.30.pi,-,0.002,15.6,6.1,0.0022,15.5,6.1
CDJ57708.1,-,PTHR13335.orig.30.pi,-,0.0022,15.5,0.8,0.0027,15.1,0.8
CDJ56015.1,-,PTHR13335.orig.30.pi,-,0.0022,15.4,2.7,0.0028,15.1,2.7
CDJ60885.1,-,PTHR13335.orig.30.pi,-,0.0023,15.4,1.2,0.003,15.0,1.2
CDJ56615.1,-,PTHR13335.orig.30.pi,-,0.0025,15.3,0.1,0.0025,15.3,0.1
CDJ61517.1,-,PTHR13335.orig.30.pi,-,0.0025,15.3,7.7,0.019,12.3,0.0
CDJ61089.1,-,PTHR13335.orig.30.pi,-,0.0025,15.3,0.6,0.0025,15.3,0.6
CDJ57376.1,-,PTHR13335.orig.30.pi,-,0.0028,15.1,0.3,0.0028,15.1,0.3
CDJ56844.1,-,PTHR13335.orig.30.pi,-,0.0028,15.1,1.5,0.0028,15.1,1.5
CDJ60531.1,-,PTHR13335.orig.30.pi,-,0.0029,15.1,0.2,0.0036,14.7,0.2
CDJ56769.1,-,PTHR13335.orig.30.pi,-,0.0031,15.0,7.0,0.0045,14.4,7.0
CDJ61592.1,-,PTHR13335.orig.30.pi,-,0.0032,14.9,4.3,0.026,11.9,5.3
CDJ57591.1,-,PTHR13335.orig.30.pi,-,0.0038,14.7,4.8,0.0058,14.1,4.8
CDJ60511.1,-,PTHR13335.orig.30.pi,-,0.0041,14.6,2.9,0.013,12.9,7.6
CDJ56377.1,-,PTHR13335.orig.30.pi,-,0.0045,14.4,0.0,0.38,8.1,2.1
CDJ56467.1,-,PTHR13335.orig.30.pi,-,0.0046,14.4,8.1,0.0051,14.3,8.1
CDJ56663.1,-,PTHR13335.orig.30.pi,-,0.0048,14.3,1.6,0.0079,13.6,1.6
CDJ57841.1,-,PTHR13335.orig.30.pi,-,0.0048,14.3,7.2,0.0056,14.1,7.2
CDJ59449.1,-,PTHR13335.orig.30.pi,-,0.0053,14.2,5.2,0.0064,13.9,5.2
CDJ60200.1,-,PTHR13335.orig.30.pi,-,0.0054,14.2,5.6,0.0063,13.9,5.6
CDJ61358.1,-,PTHR13335.orig.30.pi,-,0.0055,14.1,2.8,0.021,12.2,2.8
CDJ57689.1,-,PTHR13335.orig.30.pi,-,0.0056,14.1,0.0,0.019,12.4,0.6
CDJ58739.1,-,PTHR13335.orig.30.pi,-,0.0064,13.9,4.4,0.03,11.7,4.6
CDJ56112.1,-,PTHR13335.orig.30.pi,-,0.0066,13.9,8.1,0.049,11.0,5.6
CDJ56561.1,-,PTHR13335.orig.30.pi,-,0.007,13.8,3.8,0.0083,13.6,8.2
CDJ61596.1,-,PTHR13335.orig.30.pi,-,0.0074,13.7,8.7,0.0095,13.4,8.7
CDJ58898.1,-,PTHR13335.orig.30.pi,-,0.008,13.6,3.6,0.0082,13.6,3.6
CDJ58698.1,-,PTHR13335.orig.30.pi,-,0.0082,13.6,0.6,0.011,13.2,0.6
CDJ61873.1,-,PTHR13335.orig.30.pi,-,0.0088,13.5,4.2,0.0056,14.1,0.1
CDJ60079.1,-,PTHR13335.orig.30.pi,-,0.0096,13.3,1.7,0.014,12.8,1.7
CDJ56848.1,-,PTHR13335.orig.30.pi,-,0.0097,13.3,3.2,0.0038,14.7,7.4
CDJ60848.1,-,PTHR13335.orig.30.pi,-,0.01,13.2,0.0,0.01,13.2,0.0
CDJ56382.1,-,PTHR13335.orig.30.pi,-,0.01,13.2,0.4,0.035,11.5,0.4
CDJ60390.1,-,PTHR13335.orig.30.pi,-,0.012,13.1,0.0,0.0098,13.3,3.2
CDJ58985.1,-,PTHR13335.orig.30.pi,-,0.013,13.0,8.6,0.024,12.0,1.9
CDJ61382.1,-,PTHR13335.orig.30.pi,-,0.013,12.9,0.0,0.013,12.9,0.0
CDJ56442.1,-,PTHR13335.orig.30.pi,-,0.014,12.8,3.9,0.016,12.6,3.9
CDJ57172.1,-,PTHR13335.orig.30.pi,-,0.014,12.8,1.2,0.0047,14.4,2.8
CDJ56070.1,-,PTHR13335.orig.30.pi,-,0.015,12.7,5.4,0.019,12.3,5.4
CDJ61469.1,-,PTHR13335.orig.30.pi,-,0.015,12.7,3.2,0.019,12.4,3.2
CDJ57082.1,-,PTHR13335.orig.30.pi,-,0.016,12.6,5.4,0.019,12.3,5.4
CDJ60302.1,-,PTHR13335.orig.30.pi,-,0.017,12.5,8.4,0.089,10.2,8.4
CDJ60412.1,-,PTHR13335.orig.30.pi,-,0.017,12.5,3.8,0.011,13.2,1.2
CDJ58534.1,-,PTHR13335.orig.30.pi,-,0.017,12.5,8.3,0.027,11.9,8.3
CDJ60639.1,-,PTHR13335.orig.30.pi,-,0.018,12.5,5.5,0.027,11.9,5.5
CDJ56090.1,-,PTHR13335.orig.30.pi,-,0.02,12.3,3.8,0.012,13.1,2.0
CDJ61060.1,-,PTHR13335.orig.30.pi,-,0.022,12.1,2.4,0.062,10.7,6.3
CDJ59914.1,-,PTHR13335.orig.30.pi,-,0.023,12.1,2.2,0.083,10.2,0.0
CDJ57556.1,-,PTHR13335.orig.30.pi,-,0.024,12.0,6.4,0.14,9.5,6.4
CDJ59630.1,-,PTHR13335.orig.30.pi,-,0.024,12.0,8.7,0.029,11.8,8.7
CDJ57964.1,-,PTHR13335.orig.30.pi,-,0.026,11.9,7.3,0.074,10.4,1.0
CDJ56365.1,-,PTHR13335.orig.30.pi,-,0.026,11.9,3.5,0.012,13.0,0.7
CDJ59502.1,-,PTHR13335.orig.30.pi,-,0.027,11.9,8.0,1.4,6.2,8.1
CDJ60537.1,-,PTHR13335.orig.30.pi,-,0.028,11.8,4.4,0.062,10.7,7.9
CDJ58156.1,-,PTHR13335.orig.30.pi,-,0.028,11.8,0.0,0.028,11.8,0.0
CDJ58499.1,-,PTHR13335.orig.30.pi,-,0.028,11.8,6.2,0.035,11.5,6.2
