tar,tid,qry,qid,eva,sca,bia,evd,scd,bid
KAG3000512.1,-,PTHR13298.orig.30.pi,-,0.0,1112.9,0.0,0.0,1112.6,0.0
KAG2992239.1,-,PTHR13298.orig.30.pi,-,0.21,9.3,2.0,1.2,6.8,0.5
KAG2981921.1,-,PTHR13298.orig.30.pi,-,0.26,9.1,0.5,1.1,7.0,0.1
KAG2970066.1,-,PTHR13298.orig.30.pi,-,0.28,9.0,0.0,0.69,7.7,0.0
KAG2999301.1,-,PTHR13298.orig.30.pi,-,2.0,6.1,3.0,23.0,2.6,0.0
KAG3042041.1,-,PTHR13298.orig.30.pi,-,0.0,1112.9,0.0,0.0,1112.6,0.0
KAG3017588.1,-,PTHR13298.orig.30.pi,-,0.086,10.8,0.8,0.57,8.1,0.1
KAG2979284.1,-,PTHR13298.orig.30.pi,-,0.21,9.5,0.3,0.23,9.3,0.3
KAG3034380.1,-,PTHR13298.orig.30.pi,-,0.23,9.3,2.0,1.3,6.8,0.5
KAG2974540.1,-,PTHR13298.orig.30.pi,-,0.25,9.2,0.6,0.83,7.5,0.8
KAG2992773.1,-,PTHR13298.orig.30.pi,-,0.3,9.0,0.0,0.76,7.7,0.0
KAG3041537.1,-,PTHR13298.orig.30.pi,-,2.2,6.1,3.0,26.0,2.6,0.0
KAG3106197.1,-,PTHR13298.orig.30.pi,-,0.0,1112.9,0.0,0.0,1112.6,0.0
KAG3084251.1,-,PTHR13298.orig.30.pi,-,0.078,10.8,0.8,0.51,8.1,0.1
KAG3097603.1,-,PTHR13298.orig.30.pi,-,0.21,9.3,2.0,1.2,6.8,0.5
KAG3077270.1,-,PTHR13298.orig.30.pi,-,0.23,9.2,0.6,0.75,7.5,0.8
KAG3068761.1,-,PTHR13298.orig.30.pi,-,0.28,9.0,0.0,0.69,7.7,0.0
KAG3104958.1,-,PTHR13298.orig.30.pi,-,2.0,6.1,3.0,23.0,2.6,0.0
KAG3229454.1,-,PTHR13298.orig.30.pi,-,0.0,1112.9,0.0,0.0,1112.6,0.0
KAG3226076.1,-,PTHR13298.orig.30.pi,-,1.4e-05,23.1,2.7,1.4e-05,23.1,2.7
KAG3225946.1,-,PTHR13298.orig.30.pi,-,0.2,9.4,2.0,1.2,6.9,0.5
KAG3205542.1,-,PTHR13298.orig.30.pi,-,0.22,9.2,0.6,0.74,7.5,0.8
KAG3212804.1,-,PTHR13298.orig.30.pi,-,0.27,9.0,0.0,0.67,7.7,0.0
KAG3229137.1,-,PTHR13298.orig.30.pi,-,1.9,6.1,3.0,23.0,2.6,0.0
KAG3220693.1,-,PTHR13298.orig.30.pi,-,5.0,4.8,6.2,0.72,7.6,0.1
KAG3192689.1,-,PTHR13298.orig.30.pi,-,0.0,1112.9,0.0,0.0,1112.6,0.0
KAG3180466.1,-,PTHR13298.orig.30.pi,-,0.00042,18.4,1.4,0.00042,18.4,1.4
KAG3167034.1,-,PTHR13298.orig.30.pi,-,0.15,10.0,0.6,0.81,7.5,0.1
KAG3183950.1,-,PTHR13298.orig.30.pi,-,0.23,9.3,2.0,1.3,6.8,0.5
KAG3138287.1,-,PTHR13298.orig.30.pi,-,0.25,9.2,0.6,0.81,7.5,0.8
KAG3142394.1,-,PTHR13298.orig.30.pi,-,0.3,9.0,0.0,0.74,7.7,0.0
KAG3192030.1,-,PTHR13298.orig.30.pi,-,2.1,6.1,3.0,25.0,2.6,0.0
KAG3205821.1,-,PTHR13298.orig.30.pi,-,0.0,1112.9,0.0,0.0,1112.6,0.0
KAG3206641.1,-,PTHR13298.orig.30.pi,-,1.3e-05,23.4,1.2,1.3e-05,23.4,1.2
KAG3206948.1,-,PTHR13298.orig.30.pi,-,0.21,9.5,1.9,1.3,6.9,0.4
KAG3168542.1,-,PTHR13298.orig.30.pi,-,0.3,9.0,0.0,0.74,7.7,0.0
KAG3204465.1,-,PTHR13298.orig.30.pi,-,2.1,6.1,3.0,25.0,2.6,0.0
KAG3188187.1,-,PTHR13298.orig.30.pi,-,3.7,5.3,5.7,0.78,7.6,0.1
KAG3121550.1,-,PTHR13298.orig.30.pi,-,0.0,1115.6,0.0,0.0,1115.3,0.0
KAG3114697.1,-,PTHR13298.orig.30.pi,-,0.23,9.3,2.0,1.2,6.9,0.4
KAG3121106.1,-,PTHR13298.orig.30.pi,-,0.3,8.9,0.0,1.1,7.1,0.0
KAG3091369.1,-,PTHR13298.orig.30.pi,-,0.38,8.6,0.8,0.66,7.8,0.8
KAG3175090.1,-,PTHR13298.orig.30.pi,-,0.0,1115.6,0.0,0.0,1115.3,0.0
KAG3162457.1,-,PTHR13298.orig.30.pi,-,0.21,9.3,2.0,1.1,6.9,0.4
KAG3148494.1,-,PTHR13298.orig.30.pi,-,0.21,9.3,0.1,0.45,8.2,0.1
KAG3174596.1,-,PTHR13298.orig.30.pi,-,0.28,8.9,0.0,0.98,7.1,0.0
KAG3140028.1,-,PTHR13298.orig.30.pi,-,0.35,8.6,0.8,0.6,7.8,0.8
KAG3167508.1,-,PTHR13298.orig.30.pi,-,3.1,5.4,5.2,9.2,3.9,0.5
KAG3255201.1,-,PTHR13298.orig.30.pi,-,0.0,1115.6,0.0,0.0,1115.3,0.0
KAG3248830.1,-,PTHR13298.orig.30.pi,-,0.21,9.3,2.0,1.1,6.9,0.4
KAG3255355.1,-,PTHR13298.orig.30.pi,-,0.28,8.9,0.0,0.98,7.1,0.0
KAG3238228.1,-,PTHR13298.orig.30.pi,-,0.35,8.6,0.8,0.6,7.8,0.8
KAG4064273.1,-,PTHR13298.orig.30.pi,-,0.0,1112.9,0.0,0.0,1112.6,0.0
KAG4055100.1,-,PTHR13298.orig.30.pi,-,0.084,10.8,0.8,0.57,8.1,0.1
KAG4063549.1,-,PTHR13298.orig.30.pi,-,0.22,9.5,1.9,1.3,6.9,0.4
KAG4048300.1,-,PTHR13298.orig.30.pi,-,0.3,9.0,0.8,0.9,7.4,0.9
KAG4045732.1,-,PTHR13298.orig.30.pi,-,0.31,9.0,0.0,0.78,7.6,0.0
KAG4063897.1,-,PTHR13298.orig.30.pi,-,2.3,6.1,3.3,22.0,2.8,0.0
KAG4251398.1,-,PTHR13298.orig.30.pi,-,0.0,1112.9,0.0,0.0,1112.6,0.0
KAG4222404.1,-,PTHR13298.orig.30.pi,-,2.4e-87,294.4,0.0,2.7e-87,294.3,0.0
KAG4218349.1,-,PTHR13298.orig.30.pi,-,1.2e-15,56.9,0.0,1.4e-15,56.8,0.0
KAG4242525.1,-,PTHR13298.orig.30.pi,-,2.3e-06,26.2,0.4,3.1e-06,25.8,0.4
KAG4237563.1,-,PTHR13298.orig.30.pi,-,0.11,10.8,0.8,0.69,8.1,0.1
KAG4219055.1,-,PTHR13298.orig.30.pi,-,0.26,9.5,0.1,0.33,9.1,0.1
KAG4244308.1,-,PTHR13298.orig.30.pi,-,0.28,9.4,2.0,1.6,6.9,0.5
KAG4230332.1,-,PTHR13298.orig.30.pi,-,0.37,9.0,0.0,0.92,7.7,0.0
KAG4249290.1,-,PTHR13298.orig.30.pi,-,2.6,6.1,3.0,31.0,2.6,0.0
KAG5193058.1,-,PTHR13298.orig.30.pi,-,9e-128,425.2,0.0,8.6e-68,228.7,0.0
KAG5191483.1,-,PTHR13298.orig.30.pi,-,0.00054,17.4,1.2,0.042,11.1,0.1
KAG5181172.1,-,PTHR13298.orig.30.pi,-,0.022,12.1,0.8,0.029,11.7,0.8
KAG5182739.1,-,PTHR13298.orig.30.pi,-,0.14,9.4,0.0,0.17,9.2,0.0
KAG5177900.1,-,PTHR13298.orig.30.pi,-,0.22,8.7,0.0,0.4,7.9,0.0
KAG5191159.1,-,PTHR13298.orig.30.pi,-,0.4,7.9,0.5,1.3,6.2,0.0
KAG5186018.1,-,PTHR13298.orig.30.pi,-,0.64,7.2,7.2,0.72,7.0,7.2
KAG6610313.1,-,PTHR13298.orig.30.pi,-,0.0,1123.0,0.0,0.0,1122.7,0.0
KAG6610312.1,-,PTHR13298.orig.30.pi,-,7e-249,826.8,3.0,4e-226,750.7,6.1
KAG6609071.1,-,PTHR13298.orig.30.pi,-,0.065,10.7,2.6,3.8,4.9,0.0
KAG6609452.1,-,PTHR13298.orig.30.pi,-,0.077,10.5,3.3,4.1,4.8,0.0
KAG6977771.1,-,PTHR13298.orig.30.pi,-,0.0,1112.5,0.0,0.0,1112.2,0.0
KAG6976415.1,-,PTHR13298.orig.30.pi,-,0.024,11.9,1.3,0.29,8.3,0.5
KAG6951432.1,-,PTHR13298.orig.30.pi,-,0.11,9.7,1.0,0.22,8.7,1.0
KAG6964039.1,-,PTHR13298.orig.30.pi,-,0.19,8.9,0.0,0.46,7.7,0.0
KAG6977585.1,-,PTHR13298.orig.30.pi,-,0.78,6.9,2.4,19.0,2.3,0.0
KAG6975066.1,-,PTHR13298.orig.30.pi,-,0.0,1112.9,0.0,0.0,1112.6,0.0
KAG6972506.1,-,PTHR13298.orig.30.pi,-,0.038,11.3,1.3,0.43,7.8,0.5
KAG6967749.1,-,PTHR13298.orig.30.pi,-,0.085,10.2,4.9,0.25,8.6,0.4
KAG6955693.1,-,PTHR13298.orig.30.pi,-,0.2,8.9,0.0,0.72,7.1,0.0
KAG6948718.1,-,PTHR13298.orig.30.pi,-,0.24,8.7,0.8,0.69,7.1,0.9
KAG6974883.1,-,PTHR13298.orig.30.pi,-,1.3,6.2,3.8,12.0,3.1,0.0
KAG7366982.1,-,PTHR13298.orig.30.pi,-,0.0073,14.7,0.1,0.011,14.1,0.1
KAG7337713.1,-,PTHR13298.orig.30.pi,-,0.0086,14.5,0.1,0.013,13.9,0.1
KAG7352929.1,-,PTHR13298.orig.30.pi,-,0.0086,14.5,0.1,0.013,13.9,0.1
KAG7361707.1,-,PTHR13298.orig.30.pi,-,0.043,12.2,0.2,0.05,12.0,0.2
KAG7355563.1,-,PTHR13298.orig.30.pi,-,0.046,12.1,0.3,0.054,11.8,0.3
KAG7402141.1,-,PTHR13298.orig.30.pi,-,9e-262,869.5,1.9,6e-247,819.4,0.3
KAG7399796.1,-,PTHR13298.orig.30.pi,-,0.021,11.5,0.0,2.1,4.9,0.0
KAG7398582.1,-,PTHR13298.orig.30.pi,-,1.9,5.0,7.3,1.1,5.8,0.2
KAG7395993.1,-,PTHR13298.orig.30.pi,-,4.1,3.9,0.8,4.3,3.9,0.3
KAG7393691.1,-,PTHR13298.orig.30.pi,-,0.0,1103.8,0.0,0.0,1103.5,0.0
KAG7379038.1,-,PTHR13298.orig.30.pi,-,0.087,9.8,1.0,0.58,7.1,0.0
KAG7393576.1,-,PTHR13298.orig.30.pi,-,0.16,9.0,0.0,0.69,6.9,0.0
KAG7393001.1,-,PTHR13298.orig.30.pi,-,0.3,8.0,6.7,0.67,6.9,0.5
KAG9401826.1,-,PTHR13298.orig.30.pi,-,1e-241,804.9,0.0,2e-241,803.8,0.0
KAG9406809.1,-,PTHR13298.orig.30.pi,-,0.00046,17.7,1.2,0.00053,17.5,1.2
KAG9412396.1,-,PTHR13298.orig.30.pi,-,0.015,12.7,0.0,0.2,9.0,0.2
KAG9409916.1,-,PTHR13298.orig.30.pi,-,0.071,10.5,0.1,7.5,3.8,0.0
KAG9407734.1,-,PTHR13298.orig.30.pi,-,0.095,10.1,0.0,0.11,9.8,0.0
KAG9405847.1,-,PTHR13298.orig.30.pi,-,3.3,5.0,6.2,14.0,2.9,0.1
KAH7479490.1,-,PTHR13298.orig.30.pi,-,0.0,1134.1,0.0,0.0,1133.8,0.0
KAH7492143.1,-,PTHR13298.orig.30.pi,-,0.0084,13.2,0.6,0.013,12.5,0.6
KAH7460240.1,-,PTHR13298.orig.30.pi,-,0.0085,13.2,0.6,0.013,12.5,0.6
KAH7476578.1,-,PTHR13298.orig.30.pi,-,0.037,11.1,1.9,0.42,7.6,0.6
KAH7479099.1,-,PTHR13298.orig.30.pi,-,0.13,9.2,0.0,1.1,6.3,0.0
KAH7479448.1,-,PTHR13298.orig.30.pi,-,0.39,7.7,1.9,2.3,5.1,0.0
KAH7479074.1,-,PTHR13298.orig.30.pi,-,1.1,6.3,3.2,9.1,3.2,0.1
KAH7505182.1,-,PTHR13298.orig.30.pi,-,0.0,1134.4,0.0,0.0,1134.1,0.0
KAH7510089.1,-,PTHR13298.orig.30.pi,-,0.013,12.6,0.8,0.025,11.7,0.8
KAH7509247.1,-,PTHR13298.orig.30.pi,-,0.017,12.2,1.7,0.28,8.2,0.7
KAH7504794.1,-,PTHR13298.orig.30.pi,-,0.14,9.2,0.0,1.1,6.3,0.0
KAH7498254.1,-,PTHR13298.orig.30.pi,-,0.4,7.7,5.6,0.42,7.6,0.6
KAH7504768.1,-,PTHR13298.orig.30.pi,-,1.3,6.0,3.3,9.7,3.1,0.1
KAH8073905.1,-,PTHR13298.orig.30.pi,-,0.0014,15.5,0.1,0.11,9.2,0.0
KAH8068135.1,-,PTHR13298.orig.30.pi,-,0.0057,13.5,1.7,0.059,10.1,0.7
KAH8070592.1,-,PTHR13298.orig.30.pi,-,0.0093,12.7,0.5,0.1,9.3,0.0
KAH8047051.1,-,PTHR13298.orig.30.pi,-,0.012,12.4,0.8,0.019,11.7,0.0
KAH8054616.1,-,PTHR13298.orig.30.pi,-,0.039,10.7,0.0,0.05,10.3,0.0
KAH8068616.1,-,PTHR13298.orig.30.pi,-,0.04,10.6,3.3,0.26,8.0,0.4
KAH8044264.1,-,PTHR13298.orig.30.pi,-,0.066,9.9,0.1,0.072,9.8,0.1
KAH8051503.1,-,PTHR13298.orig.30.pi,-,0.0013,15.7,0.1,0.53,7.1,0.0
KAH8061502.1,-,PTHR13298.orig.30.pi,-,0.026,11.5,0.0,0.053,10.5,0.0
KAH8065183.1,-,PTHR13298.orig.30.pi,-,0.03,11.3,0.1,0.16,8.9,0.0
KAH8063253.1,-,PTHR13298.orig.30.pi,-,0.037,11.0,4.6,0.53,7.2,0.1
KAH8053790.1,-,PTHR13298.orig.30.pi,-,0.037,11.0,0.0,0.047,10.6,0.0
KAH8049527.1,-,PTHR13298.orig.30.pi,-,0.056,10.4,5.2,0.91,6.4,1.0
KAH8053339.1,-,PTHR13298.orig.30.pi,-,0.12,9.3,0.1,0.39,7.6,0.0
KAH8046572.1,-,PTHR13298.orig.30.pi,-,0.28,8.0,0.4,0.53,7.2,0.4
KAH8061478.1,-,PTHR13298.orig.30.pi,-,5.3,3.8,7.1,0.01,12.8,1.5
KAH8086202.1,-,PTHR13298.orig.30.pi,-,0.0031,14.7,0.1,0.14,9.2,0.0
KAH8096153.1,-,PTHR13298.orig.30.pi,-,0.0048,14.1,0.2,0.99,6.4,0.1
KAH8093540.1,-,PTHR13298.orig.30.pi,-,0.012,12.7,0.2,0.054,10.6,0.0
KAH8097322.1,-,PTHR13298.orig.30.pi,-,0.013,12.6,4.9,0.051,10.7,0.0
KAH8091540.1,-,PTHR13298.orig.30.pi,-,0.021,12.0,1.0,0.022,11.9,0.0
KAH8055556.1,-,PTHR13298.orig.30.pi,-,0.091,9.9,0.9,2.4,5.1,0.1
KAH8091566.1,-,PTHR13298.orig.30.pi,-,0.092,9.8,0.0,0.095,9.8,0.0
KAH8097323.1,-,PTHR13298.orig.30.pi,-,0.55,7.3,1.5,1.2,6.2,0.2
UIZ26816.1,-,PTHR13298.orig.30.pi,-,0.0,1083.6,0.0,0.0,1083.2,0.0
UIZ21374.1,-,PTHR13298.orig.30.pi,-,0.13,8.6,0.6,0.0055,13.1,0.4
UIZ26679.1,-,PTHR13298.orig.30.pi,-,4.6,3.5,5.9,3.0,4.1,0.1
KAH9115666.1,-,PTHR13298.orig.30.pi,-,2e-267,885.2,0.0,3e-266,884.2,0.0
KAH9116500.1,-,PTHR13298.orig.30.pi,-,0.00053,17.7,3.7,0.023,12.2,1.1
KAH9128847.1,-,PTHR13298.orig.30.pi,-,0.017,12.7,0.0,0.23,9.0,0.3
KAH9122676.1,-,PTHR13298.orig.30.pi,-,0.11,10.0,0.1,8.3,3.8,0.0
KAH9120772.1,-,PTHR13298.orig.30.pi,-,0.14,9.6,0.0,0.17,9.4,0.0
KAH9109337.1,-,PTHR13298.orig.30.pi,-,1.1,6.7,2.6,2.3,5.6,0.0
KAH9107798.1,-,PTHR13298.orig.30.pi,-,3.9,4.9,6.8,12.0,3.2,0.2
KAH9062995.1,-,PTHR13298.orig.30.pi,-,6e-266,885.3,0.0,2e-266,884.3,0.0
KAH9070377.1,-,PTHR13298.orig.30.pi,-,0.00052,17.8,3.8,0.025,12.2,1.1
KAH9058524.1,-,PTHR13298.orig.30.pi,-,0.018,12.7,0.0,0.24,9.0,0.2
KAH9093817.1,-,PTHR13298.orig.30.pi,-,0.043,11.4,0.1,0.067,10.8,0.1
KAH9090832.1,-,PTHR13298.orig.30.pi,-,0.42,8.1,2.3,2.4,5.6,0.0
KAH9092006.1,-,PTHR13298.orig.30.pi,-,0.72,7.4,3.5,18.0,2.7,0.1
KAH9154411.1,-,PTHR13298.orig.30.pi,-,9e-266,883.6,0.0,9e-266,882.6,0.0
KAH9156873.1,-,PTHR13298.orig.30.pi,-,0.00049,17.8,3.8,0.023,12.2,1.1
KAH9136148.1,-,PTHR13298.orig.30.pi,-,0.017,12.7,0.0,0.23,9.0,0.2
KAH9143054.1,-,PTHR13298.orig.30.pi,-,0.4,8.1,2.3,2.3,5.6,0.0
KAH9152823.1,-,PTHR13298.orig.30.pi,-,1.0,6.8,3.9,15.0,2.9,0.1
KAH9138312.1,-,PTHR13298.orig.30.pi,-,1e-267,885.2,0.0,2e-266,884.2,0.0
KAH9110326.1,-,PTHR13298.orig.30.pi,-,0.00052,17.7,3.7,0.023,12.2,1.1
KAH9098075.1,-,PTHR13298.orig.30.pi,-,0.016,12.7,0.0,0.22,9.0,0.2
KAH9127363.1,-,PTHR13298.orig.30.pi,-,0.1,10.0,0.1,8.1,3.8,0.0
KAH9088702.1,-,PTHR13298.orig.30.pi,-,0.11,10.0,0.0,0.13,9.7,0.0
KAH9137231.1,-,PTHR13298.orig.30.pi,-,5.0,4.5,6.8,12.0,3.2,0.2
KAH9191129.1,-,PTHR13298.orig.30.pi,-,6e-267,885.2,0.0,2e-266,884.2,0.0
KAH9185378.1,-,PTHR13298.orig.30.pi,-,0.00043,17.8,3.7,0.02,12.3,1.1
KAH9195444.1,-,PTHR13298.orig.30.pi,-,0.015,12.7,0.0,0.21,9.0,0.3
KAH9183765.1,-,PTHR13298.orig.30.pi,-,0.097,10.0,0.1,7.5,3.8,0.0
KAH9182253.1,-,PTHR13298.orig.30.pi,-,0.13,9.6,0.0,0.16,9.4,0.0
KAH9185030.1,-,PTHR13298.orig.30.pi,-,0.99,6.7,2.6,2.1,5.6,0.0
KAH9194231.1,-,PTHR13298.orig.30.pi,-,3.5,4.9,6.8,11.0,3.2,0.2
GFH59896.1,-,PTHR13298.orig.30.pi,-,0.0013,16.2,0.0,0.099,9.9,0.0
GFH62023.1,-,PTHR13298.orig.30.pi,-,0.054,10.8,1.1,0.16,9.3,0.2
KAI2500756.1,-,PTHR13298.orig.30.pi,-,0.0059,14.4,0.5,0.0075,14.1,0.5
KAI2511372.1,-,PTHR13298.orig.30.pi,-,0.017,12.9,0.8,0.018,12.9,0.8
KAI2500241.1,-,PTHR13298.orig.30.pi,-,0.05,11.4,0.1,0.28,8.9,0.0
KAI9907033.1,-,PTHR13298.orig.30.pi,-,0.0,1086.2,0.1,0.0,1085.9,0.1
KAI9910891.1,-,PTHR13298.orig.30.pi,-,0.00085,16.8,0.1,0.00085,16.8,0.1
KAI9918650.1,-,PTHR13298.orig.30.pi,-,0.079,10.3,0.1,0.1,9.9,0.1
KAI9907848.1,-,PTHR13298.orig.30.pi,-,0.19,9.1,0.0,0.33,8.2,0.0
KAI9995544.1,-,PTHR13298.orig.30.pi,-,0.19,9.1,0.0,0.35,8.2,0.0
KAI9991057.1,-,PTHR13298.orig.30.pi,-,0.63,7.4,5.7,0.58,7.5,0.2
KAJ0409015.1,-,PTHR13298.orig.30.pi,-,8e-301,997.1,0.0,9e-301,996.6,0.0
KAJ0407978.1,-,PTHR13298.orig.30.pi,-,0.00038,17.3,1.0,0.00061,16.6,0.3
KAJ0409299.1,-,PTHR13298.orig.30.pi,-,0.001,15.9,0.6,0.013,12.2,0.0
KAJ0407586.1,-,PTHR13298.orig.30.pi,-,0.0023,14.7,5.0,0.035,10.8,0.2
KAJ0407950.1,-,PTHR13298.orig.30.pi,-,0.0025,14.6,2.2,0.0051,13.6,2.2
KAJ0406639.1,-,PTHR13298.orig.30.pi,-,0.02,11.6,0.5,0.067,9.9,0.0
KAJ0398698.1,-,PTHR13298.orig.30.pi,-,0.046,10.4,0.0,0.081,9.6,0.0
KAJ0407666.1,-,PTHR13298.orig.30.pi,-,0.047,10.4,3.8,0.0035,14.1,4.1
KAJ0403052.1,-,PTHR13298.orig.30.pi,-,0.13,8.9,0.1,0.13,8.9,0.1
KAJ0411521.1,-,PTHR13298.orig.30.pi,-,0.13,8.9,1.3,0.5,7.0,0.0
KAJ0409315.1,-,PTHR13298.orig.30.pi,-,0.27,7.9,4.0,0.41,7.3,4.0
KAJ0409318.1,-,PTHR13298.orig.30.pi,-,0.29,7.8,1.7,0.95,6.1,0.0
KAJ0398639.1,-,PTHR13298.orig.30.pi,-,0.37,7.4,8.9,14.0,2.2,0.1
KAJ0401517.1,-,PTHR13298.orig.30.pi,-,8e-301,997.3,0.0,4e-301,996.9,0.0
KAJ0404608.1,-,PTHR13298.orig.30.pi,-,0.00047,17.0,0.4,0.00047,17.0,0.4
KAJ0406364.1,-,PTHR13298.orig.30.pi,-,0.0023,14.7,5.0,0.035,10.8,0.2
KAJ0404842.1,-,PTHR13298.orig.30.pi,-,0.0025,14.6,0.7,0.013,12.2,0.1
KAJ0404770.1,-,PTHR13298.orig.30.pi,-,0.0025,14.6,2.2,0.005,13.6,2.2
KAJ0400427.1,-,PTHR13298.orig.30.pi,-,0.02,11.6,0.5,0.067,9.9,0.0
KAJ0403256.1,-,PTHR13298.orig.30.pi,-,0.045,10.5,3.6,0.0035,14.1,4.1
KAJ0403310.1,-,PTHR13298.orig.30.pi,-,0.046,10.4,0.0,0.08,9.6,0.0
KAJ0393408.1,-,PTHR13298.orig.30.pi,-,0.058,10.1,1.7,1.6,5.3,0.2
KAJ0401249.1,-,PTHR13298.orig.30.pi,-,0.085,9.5,0.1,0.08,9.6,0.1
KAJ0408490.1,-,PTHR13298.orig.30.pi,-,0.13,8.9,1.3,0.5,7.0,0.0
KAJ0402524.1,-,PTHR13298.orig.30.pi,-,0.14,8.9,4.4,0.17,8.6,4.4
KAJ0402526.1,-,PTHR13298.orig.30.pi,-,0.31,7.7,1.8,0.95,6.1,0.0
KAJ0393879.1,-,PTHR13298.orig.30.pi,-,1.3,5.6,8.0,15.0,2.0,0.1
KAJ1458010.1,-,PTHR13298.orig.30.pi,-,2e-34,118.3,0.0,4.5e-19,67.4,0.0
KAJ1444615.1,-,PTHR13298.orig.30.pi,-,2.7e-05,21.8,0.7,0.00089,16.8,0.1
KAJ1458963.1,-,PTHR13298.orig.30.pi,-,0.0033,14.9,1.6,0.035,11.5,0.0
KAJ1442112.1,-,PTHR13298.orig.30.pi,-,1.4e-14,52.6,0.1,1.5e-14,52.5,0.1
KAJ1444054.1,-,PTHR13298.orig.30.pi,-,2.1e-05,22.2,0.9,0.0057,14.2,0.2
KAJ1441744.1,-,PTHR13298.orig.30.pi,-,0.0036,14.8,1.8,0.07,10.5,0.0
KAJ1390273.1,-,PTHR13298.orig.30.pi,-,0.0081,13.6,0.4,2.3,5.5,0.0
KAJ1430825.1,-,PTHR13298.orig.30.pi,-,0.028,11.8,0.9,2.6,5.3,0.1
KAJ1407978.1,-,PTHR13298.orig.30.pi,-,0.18,9.2,2.1,3.3,5.0,0.2
KAJ1403916.1,-,PTHR13298.orig.30.pi,-,0.53,7.6,6.8,6.2,4.1,6.8
GKY98056.1,-,PTHR13298.orig.30.pi,-,0.0045,13.6,0.0,0.0073,13.0,0.0
GKY90889.1,-,PTHR13298.orig.30.pi,-,0.074,9.6,0.0,0.075,9.6,0.0
GKY93368.1,-,PTHR13298.orig.30.pi,-,0.075,9.6,1.4,0.15,8.6,1.4
GKY94931.1,-,PTHR13298.orig.30.pi,-,0.088,9.4,0.3,0.45,7.0,0.1
GKY96610.1,-,PTHR13298.orig.30.pi,-,0.57,6.7,2.4,0.03,10.9,6.6
DBA03145.1,-,PTHR13298.orig.30.pi,-,0.0,1014.4,0.1,0.0,1014.0,0.1
DBA00752.1,-,PTHR13298.orig.30.pi,-,0.0012,15.7,0.0,0.0017,15.3,0.0
DAZ97838.1,-,PTHR13298.orig.30.pi,-,0.0074,13.1,0.1,0.033,11.0,0.0
DBA03179.1,-,PTHR13298.orig.30.pi,-,0.011,12.5,6.7,0.0027,14.6,1.6
DAZ98316.1,-,PTHR13298.orig.30.pi,-,0.13,9.1,0.4,0.22,8.3,0.0
DBA01279.1,-,PTHR13298.orig.30.pi,-,0.17,8.6,0.4,7.1,3.3,0.1
KAJ8531844.1,-,PTHR13298.orig.30.pi,-,6e-104,345.3,0.0,4e-104,344.9,0.0
KAJ8525909.1,-,PTHR13298.orig.30.pi,-,1e-54,185.5,0.0,6.4e-45,153.0,0.0
KAJ8577029.1,-,PTHR13298.orig.30.pi,-,0.075,10.4,3.4,0.02,12.3,0.3
KAJ8575707.1,-,PTHR13298.orig.30.pi,-,0.088,10.1,0.9,0.26,8.6,0.1
KAJ8546655.1,-,PTHR13298.orig.30.pi,-,0.18,9.1,1.8,1.6,6.0,3.6
KAJ8577084.1,-,PTHR13298.orig.30.pi,-,0.32,8.3,0.8,9.9,3.3,0.3
KAJ8575783.1,-,PTHR13298.orig.30.pi,-,2.2,5.5,6.3,0.069,10.5,0.1
KAJ8600135.1,-,PTHR13298.orig.30.pi,-,7.6,2.9,6.4,0.41,7.1,0.2
GMI35429.1,-,PTHR13298.orig.30.pi,-,7e-153,507.3,0.0,1e-152,506.4,0.0
GMI27671.1,-,PTHR13298.orig.30.pi,-,0.42,7.6,4.4,2.2,5.3,0.0
GMI10640.1,-,PTHR13298.orig.30.pi,-,1e-153,506.8,0.6,9e-152,506.4,0.6
GMH47835.1,-,PTHR13298.orig.30.pi,-,0.08,9.8,0.1,2.1,5.1,0.1
GMH51372.1,-,PTHR13298.orig.30.pi,-,0.088,9.7,0.1,0.14,9.0,0.1
GMF12370.1,-,PTHR13298.orig.30.pi,-,0.0,1059.4,0.2,0.0,1058.8,0.2
GMF32564.1,-,PTHR13298.orig.30.pi,-,0.023,12.0,0.1,0.023,12.0,0.1
GMF18850.1,-,PTHR13298.orig.30.pi,-,0.082,10.2,0.0,0.27,8.5,0.0
GMF14586.1,-,PTHR13298.orig.30.pi,-,6.0,4.1,9.9,20.0,2.3,0.0
GMF65079.1,-,PTHR13298.orig.30.pi,-,7.0,3.8,1.3,3.3,4.9,0.3
GMF15510.1,-,PTHR13298.orig.30.pi,-,9.4,3.4,7.4,2.5,5.3,0.1
GMF41924.1,-,PTHR13298.orig.30.pi,-,2e-304,1009.7,0.0,8e-304,1009.4,0.0
GMF47314.1,-,PTHR13298.orig.30.pi,-,0.0012,17.0,2.3,0.0027,15.8,0.8
GMF46437.1,-,PTHR13298.orig.30.pi,-,0.25,9.3,0.1,0.74,7.7,0.0
GMF37697.1,-,PTHR13298.orig.30.pi,-,0.74,7.7,3.1,12.0,3.7,0.1
GMH75152.1,-,PTHR13298.orig.30.pi,-,1e-142,476.8,0.0,2e-143,475.1,0.0
GMH46951.1,-,PTHR13298.orig.30.pi,-,0.0086,13.3,0.5,0.26,8.4,0.2
GMI07078.1,-,PTHR13298.orig.30.pi,-,1e-144,478.8,0.0,1e-144,477.9,0.0
